Farm,Type,Round,Date,Species,,,,,,
Farm10,HLS,2,29/06/2014,Bombus hortorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus hortorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus hortorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus hortorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus hortorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus hortorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus hypnorum,,,,,,
Farm10,HLS,1,05/06/2013,Bombus lapidarius,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lapidarius,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lapidarius,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lapidarius,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lapidarius,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lapidarius,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lapidarius,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lapidarius,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lapidarius,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lapidarius,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lucorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lucorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lucorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lucorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lucorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lucorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lucorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lucorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus lucorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lucorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lucorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lucorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lucorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lucorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus lucorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lucorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus lucorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lucorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lucorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lucorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus lucorum,,,,,,
Farm10,HLS,1,05/06/2013,Bombus pascuorum,,,,,,
Farm10,HLS,1,05/06/2013,Bombus pascuorum,,,,,,
Farm10,HLS,1,05/06/2013,Bombus pascuorum,,,,,,
Farm10,HLS,1,05/06/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pascuorum,,,,,,
Farm10,HLS,1,27/05/2014,Bombus pascuorum,,,,,,
Farm10,HLS,1,27/05/2014,Bombus pascuorum,,,,,,
Farm10,HLS,1,27/05/2014,Bombus pascuorum,,,,,,
Farm10,HLS,1,27/05/2014,Bombus pascuorum,,,,,,
Farm10,HLS,1,27/05/2014,Bombus pascuorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus pascuorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus pascuorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus pascuorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus pascuorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus pascuorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus pascuorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus pascuorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm10,HLS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm10,HLS,2,05/07/2013,Bombus pratorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pratorum,,,,,,
Farm10,HLS,3,03/08/2013,Bombus pratorum,,,,,,
Farm10,HLS,1,27/05/2014,Bombus pratorum,,,,,,
Farm10,HLS,1,27/05/2014,Bombus pratorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus pratorum,,,,,,
Farm10,HLS,2,29/06/2014,Bombus rupestris,,,,,,
Farm10,HLS,3,07/08/2014,Bombus rupestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,05/07/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus terrestris,,,,,,
Farm10,HLS,2,29/06/2014,Bombus terrestris,,,,,,
Farm10,HLS,2,29/06/2014,Bombus terrestris,,,,,,
Farm10,HLS,2,29/06/2014,Bombus terrestris,,,,,,
Farm10,HLS,2,29/06/2014,Bombus terrestris,,,,,,
Farm10,HLS,3,07/08/2014,Bombus terrestris,,,,,,
Farm10,HLS,3,07/08/2014,Bombus terrestris,,,,,,
Farm10,HLS,3,07/08/2014,Bombus terrestris,,,,,,
Farm10,HLS,3,07/08/2014,Bombus terrestris,,,,,,
Farm10,HLS,3,07/08/2014,Bombus terrestris,,,,,,
Farm10,HLS,3,07/08/2014,Bombus terrestris,,,,,,
Farm10,HLS,3,07/08/2014,Bombus terrestris,,,,,,
Farm10,HLS,3,07/08/2014,Bombus terrestris,,,,,,
Farm10,HLS,3,07/08/2014,Bombus terrestris,,,,,,
Farm10,HLS,3,03/08/2013,Bombus vestalis,,,,,,
Farm10,HLS,3,03/08/2013,Bombus vestalis,,,,,,
Farm10,HLS,3,03/08/2013,Bombus vestalis,,,,,,
Farm10,HLS,3,03/08/2013,Bombus vestalis,,,,,,
Farm10,HLS,3,03/08/2013,Bombus vestalis,,,,,,
Farm10,HLS,2,29/06/2014,Bombus vestalis,,,,,,
Farm10,HLS,3,07/08/2014,Bombus vestalis,,,,,,
Farm10,HLS,3,07/08/2014,Halictus rubicundus,,,,,,
Farm10,HLS,2,29/06/2014,Halictus tumulorum,,,,,,
Farm10,HLS,3,07/08/2014,Halictus tumulorum,,,,,,
Farm10,HLS,2,05/07/2013,Lasioglossum calceatum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum calceatum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum calceatum,,,,,,
Farm10,HLS,3,07/08/2014,Lasioglossum calceatum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,3,07/08/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,3,07/08/2014,Lasioglossum malachurum,,,,,,
Farm10,HLS,2,29/06/2014,Lasioglossum morio,,,,,,
Farm10,HLS,3,07/08/2014,Lasioglossum morio,,,,,,
Farm10,HLS,2,05/07/2013,Megachile versicolor,,,,,,
Farm10,HLS,3,07/08/2014,Megachile versicolor,,,,,,
Farm10,HLS,3,07/08/2014,Melitta tricincta,,,,,,
Farm10,HLS,2,29/06/2014,Osmia caerulescens,,,,,,
Farm10,HLS,3,07/08/2014,Sphecodes monilicornis,,,,,,
Farm11,ELS,2,06/07/2014,Andrena bicolor,,,,,,
Farm11,ELS,1,31/05/2013,Andrena carantonica,,,,,,
Farm11,ELS,2,06/07/2014,Andrena cineraria,,,,,,
Farm11,ELS,1,31/05/2013,Andrena fulva,,,,,,
Farm11,ELS,2,06/07/2014,Andrena minutula,,,,,,
Farm11,ELS,2,06/07/2014,Andrena semilaevis,,,,,,
Farm11,ELS,3,04/08/2013,Bombus barbutellus,,,,,,
Farm11,ELS,1,31/05/2013,Bombus hortorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus hortorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus hortorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus hortorum,,,,,,
Farm11,ELS,1,22/05/2014,Bombus hortorum,,,,,,
Farm11,ELS,1,22/05/2014,Bombus hortorum,,,,,,
Farm11,ELS,1,22/05/2014,Bombus hortorum,,,,,,
Farm11,ELS,1,22/05/2014,Bombus hortorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus hypnorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus hypnorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus hypnorum,,,,,,
Farm11,ELS,2,06/07/2014,Bombus hypnorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lapidarius,,,,,,
Farm11,ELS,2,09/07/2013,Bombus lapidarius,,,,,,
Farm11,ELS,2,09/07/2013,Bombus lapidarius,,,,,,
Farm11,ELS,2,09/07/2013,Bombus lapidarius,,,,,,
Farm11,ELS,2,09/07/2013,Bombus lapidarius,,,,,,
Farm11,ELS,2,06/07/2014,Bombus lapidarius,,,,,,
Farm11,ELS,2,06/07/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,07/08/2014,Bombus lapidarius,,,,,,
Farm11,ELS,3,04/08/2013,Bombus lucorum,,,,,,
Farm11,ELS,2,06/07/2014,Bombus lucorum,,,,,,
Farm11,ELS,2,06/07/2014,Bombus lucorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus pascuorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus pascuorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus pascuorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus pascuorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus pascuorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus pascuorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus pascuorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus pascuorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus pascuorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus pascuorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus pascuorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus pascuorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus pascuorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus pascuorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus pascuorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus pascuorum,,,,,,
Farm11,ELS,1,22/05/2014,Bombus pascuorum,,,,,,
Farm11,ELS,1,22/05/2014,Bombus pascuorum,,,,,,
Farm11,ELS,2,06/07/2014,Bombus pascuorum,,,,,,
Farm11,ELS,2,06/07/2014,Bombus pascuorum,,,,,,
Farm11,ELS,2,06/07/2014,Bombus pascuorum,,,,,,
Farm11,ELS,2,06/07/2014,Bombus pascuorum,,,,,,
Farm11,ELS,2,06/07/2014,Bombus pascuorum,,,,,,
Farm11,ELS,2,06/07/2014,Bombus pascuorum,,,,,,
Farm11,ELS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm11,ELS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm11,ELS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm11,ELS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm11,ELS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm11,ELS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm11,ELS,3,07/08/2014,Bombus pascuorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus pratorum,,,,,,
Farm11,ELS,2,09/07/2013,Bombus pratorum,,,,,,
Farm11,ELS,2,06/07/2014,Bombus pratorum,,,,,,
Farm11,ELS,3,07/08/2014,Bombus pratorum,,,,,,
Farm11,ELS,1,22/05/2014,Bombus pratorum,,,,,,
Farm11,ELS,3,04/08/2013,Bombus rupestris,,,,,,
Farm11,ELS,3,07/08/2014,Bombus rupestris,,,,,,
Farm11,ELS,2,09/07/2013,Bombus terrestris,,,,,,
Farm11,ELS,2,09/07/2013,Bombus terrestris,,,,,,
Farm11,ELS,2,09/07/2013,Bombus terrestris,,,,,,
Farm11,ELS,2,09/07/2013,Bombus terrestris,,,,,,
Farm11,ELS,2,09/07/2013,Bombus terrestris,,,,,,
Farm11,ELS,2,09/07/2013,Bombus terrestris,,,,,,
Farm11,ELS,2,09/07/2013,Bombus terrestris,,,,,,
Farm11,ELS,3,04/08/2013,Bombus terrestris,,,,,,
Farm11,ELS,3,04/08/2013,Bombus terrestris,,,,,,
Farm11,ELS,3,04/08/2013,Bombus terrestris,,,,,,
Farm11,ELS,3,04/08/2013,Bombus terrestris,,,,,,
Farm11,ELS,3,04/08/2013,Bombus terrestris,,,,,,
Farm11,ELS,3,04/08/2013,Bombus terrestris,,,,,,
Farm11,ELS,3,04/08/2013,Bombus terrestris,,,,,,
Farm11,ELS,2,06/07/2014,Bombus terrestris,,,,,,
Farm11,ELS,2,06/07/2014,Bombus terrestris,,,,,,
Farm11,ELS,3,07/08/2014,Bombus terrestris,,,,,,
Farm11,ELS,3,07/08/2014,Bombus terrestris,,,,,,
Farm11,ELS,3,07/08/2014,Bombus terrestris,,,,,,
Farm11,ELS,3,07/08/2014,Bombus terrestris,,,,,,
Farm11,ELS,3,04/08/2013,Bombus vestalis,,,,,,
Farm11,ELS,2,06/07/2014,Bombus vestalis,,,,,,
Farm11,ELS,2,09/07/2013,Colletes daviesanus,,,,,,
Farm11,ELS,2,06/07/2014,Colletes daviesanus,,,,,,
Farm11,ELS,2,06/07/2014,Hylaeus communis,,,,,,
Farm11,ELS,2,09/07/2013,Hylaeus signatus,,,,,,
Farm11,ELS,2,06/07/2014,Lasioglossum calceatum,,,,,,
Farm11,ELS,2,06/07/2014,Lasioglossum calceatum,,,,,,
Farm11,ELS,2,06/07/2014,Lasioglossum calceatum,,,,,,
Farm11,ELS,2,06/07/2014,Lasioglossum calceatum,,,,,,
Farm11,ELS,2,06/07/2014,Lasioglossum calceatum,,,,,,
Farm11,ELS,3,07/08/2014,Lasioglossum leucopus,,,,,,
Farm11,ELS,1,31/05/2013,Lasioglossum leucozonium,,,,,,
Farm11,ELS,2,06/07/2014,Lasioglossum malachurum,,,,,,
Farm11,ELS,2,06/07/2014,Lasioglossum malachurum,,,,,,
Farm11,ELS,2,06/07/2014,Lasioglossum malachurum,,,,,,
Farm11,ELS,2,06/07/2014,Lasioglossum malachurum,,,,,,
Farm11,ELS,3,07/08/2014,Lasioglossum morio,,,,,,
Farm11,ELS,3,07/08/2014,Lasioglossum morio,,,,,,
Farm11,ELS,2,06/07/2014,Megachile willughbiella,,,,,,
Farm11,ELS,3,07/08/2014,Melitta tricincta,,,,,,
Farm11,ELS,3,07/08/2014,Melitta tricincta,,,,,,
Farm11,ELS,1,31/05/2013,Nomada flava/panzeri,,,,,,
Farm11,ELS,1,31/05/2013,Nomada goodeniana,,,,,,
Farm11,ELS,1,31/05/2013,Nomada goodeniana,,,,,,
