Farm,Type,Round,Year,Species,Nature,Abundance
Farm4,HLS,3,2013,Medicago lupulina,Sown,670
Farm4,HLS,3,2013,Medicago lupulina,Sown,30
Farm4,HLS,3,2013,Medicago sativa,Sown,32000
Farm4,HLS,3,2013,Myosotis arvensis,Wild,510
Farm4,HLS,3,2013,Odontites verna,Wild,1275
Farm4,HLS,3,2013,Odontites verna,Wild,4200
Farm4,HLS,3,2013,Odontites verna,Wild,15050
Farm4,HLS,3,2013,Odontites verna,Wild,60000
Farm4,HLS,3,2013,Odontites verna,Wild,1000
Farm4,HLS,3,2013,Odontites verna,Wild,2780
Farm4,HLS,3,2013,Origanum vulgare,Sown,18000
Farm4,HLS,3,2013,Origanum vulgare,Sown,26250
Farm4,HLS,3,2013,Origanum vulgare,Sown,20440
Farm4,HLS,3,2013,Origanum vulgare,Sown,74
Farm4,HLS,3,2013,Origanum vulgare,Sown,904
Farm4,HLS,3,2013,Papaver rhoeas,Wild,116
Farm4,HLS,3,2013,Pastinaca sativa,Wild,420
Farm4,HLS,3,2013,Pastinaca sativa,Wild,350
Farm4,HLS,3,2013,Pastinaca sativa,Wild,2800
Farm4,HLS,3,2013,Pastinaca sativa,Wild,4000
Farm4,HLS,3,2013,Pulicaria dysenterica,Wild,80
Farm4,HLS,3,2013,Rubus fruticosus agg.,Wild,6
Farm4,HLS,3,2013,Rubus fruticosus agg.,Wild,6
Farm4,HLS,3,2013,Senecio erucifolius,Wild,100
Farm4,HLS,3,2013,Senecio erucifolius,Wild,105
Farm4,HLS,3,2013,Senecio erucifolius,Wild,5000
Farm4,HLS,3,2013,Senecio erucifolius,Wild,25
Farm4,HLS,3,2013,Senecio erucifolius,Wild,30
Farm4,HLS,3,2013,Senecio jacobea,Wild,1200
Farm4,HLS,3,2013,Senecio jacobea,Wild,560
Farm4,HLS,3,2013,Senecio jacobea,Wild,3500
Farm4,HLS,3,2013,Senecio jacobea,Wild,500
Farm4,HLS,3,2013,Sisymbrium officinale,Wild,116
Farm4,HLS,3,2013,Torilis japonica,Wild,4600
Farm4,HLS,3,2013,Torilis japonica,Wild,12000
Farm4,HLS,3,2013,Torilis japonica,Wild,7000
Farm4,HLS,3,2013,Torilis japonica,Wild,12264
Farm4,HLS,3,2013,Torilis japonica,Wild,180
Farm4,HLS,3,2013,Trifolium repens,Wild,13
Farm4,HLS,3,2013,Trifolium repens,Wild,2
Farm4,HLS,3,2013,Trifolium repens,Wild,15
Farm4,HLS,3,2013,Tripleurospermum inodorum,Wild,800
Farm4,HLS,3,2013,Verbena officinalis,Wild,245
Farm4,HLS,3,2013,Verbena officinalis,Wild,23
Farm4,HLS,3,2014,Achillea millefolium,Sown,12
Farm4,HLS,3,2014,Achillea millefolium,Sown,12
Farm4,HLS,3,2014,Achillea millefolium,Sown,12
Farm4,HLS,3,2014,Achillea millefolium,Sown,63
Farm4,HLS,3,2014,Aethusa cynapium,Wild,25
Farm4,HLS,3,2014,Agrimonia eupatorium,Wild,45
Farm4,HLS,3,2014,Agrimonia eupatorium,Wild,300
Farm4,HLS,3,2014,Agrimonia eupatorium,Wild,380
Farm4,HLS,3,2014,Agrimonia eupatorium,Wild,29
Farm4,HLS,3,2014,Arctium minus,Wild,7
Farm4,HLS,3,2014,Calystegia sepium,Wild,90
Farm4,HLS,3,2014,Carduus nutans,Wild,310
Farm4,HLS,3,2014,Centaurea nigra,Sown,20000
Farm4,HLS,3,2014,Centaurea scabiosa,Sown,30
Farm4,HLS,3,2014,Centaurea scabiosa,Sown,250
Farm4,HLS,3,2014,Centaurium erythraea,Wild,100
Farm4,HLS,3,2014,Cirsium arvense,Wild,180
Farm4,HLS,3,2014,Cirsium arvense,Wild,450
Farm4,HLS,3,2014,Cirsium palustre,Wild,25
Farm4,HLS,3,2014,Cirsium palustre,Wild,36
Farm4,HLS,3,2014,Cirsium vulgare,Wild,30
Farm4,HLS,3,2014,Cirsium vulgare,Wild,80
Farm4,HLS,3,2014,Cirsium vulgare,Wild,10
Farm4,HLS,3,2014,Cirsium vulgare,Wild,64
Farm4,HLS,3,2014,Cirsium vulgare,Wild,56
Farm4,HLS,3,2014,Clematis vitalba,Wild,190
Farm4,HLS,3,2014,Clematis vitalba,Wild,900
Farm4,HLS,3,2014,Clematis vitalba,Wild,67
Farm4,HLS,3,2014,Clematis vitalba,Wild,120
Farm4,HLS,3,2014,Clinopodium vulgare,Wild,12000
Farm4,HLS,3,2014,Clinopodium vulgare,Wild,900
Farm4,HLS,3,2014,Clinopodium vulgare,Wild,1700
Farm4,HLS,3,2014,Clinopodium vulgare,Wild,18000
Farm4,HLS,3,2014,Clinopodium vulgare,Wild,300
Farm4,HLS,3,2014,Clinopodium vulgare,Wild,280
Farm4,HLS,3,2014,Clinopodium vulgare,Wild,310
Farm4,HLS,3,2014,Clinopodium vulgare,Wild,1580
Farm4,HLS,3,2014,Convolvulus arvensis,Wild,15
Farm4,HLS,3,2014,Convolvulus arvensis,Wild,360
Farm4,HLS,3,2014,Convolvulus arvensis,Wild,180
Farm4,HLS,3,2014,Convolvulus arvensis,Wild,260
Farm4,HLS,3,2014,Convolvulus arvensis,Wild,60
Farm4,HLS,3,2014,Crepis capillaris,Wild,237
Farm4,HLS,3,2014,Crepis capillaris,Wild,280
Farm4,HLS,3,2014,Crepis capillaris,Wild,150
Farm4,HLS,3,2014,Daucus carota,Sown,110
Farm4,HLS,3,2014,Daucus carota,Sown,8670
Farm4,HLS,3,2014,Daucus carota,Sown,400
Farm4,HLS,3,2014,Daucus carota,Sown,120
Farm4,HLS,3,2014,Daucus carota,Sown,16
Farm4,HLS,3,2014,Daucus carota,Sown,100
Farm4,HLS,3,2014,Euphrasia spp.,Wild,420
Farm4,HLS,3,2014,Euphrasia spp.,Wild,300
Farm4,HLS,3,2014,Galium mollugo,Wild,860
Farm4,HLS,3,2014,Heracleum sphondylium,Wild,15
Farm4,HLS,3,2014,Heracleum sphondylium,Wild,10
Farm4,HLS,3,2014,Heracleum sphondylium,Wild,18
Farm4,HLS,3,2014,Hypericum perforatum,Wild,900
Farm4,HLS,3,2014,Hypericum perforatum,Wild,70
Farm4,HLS,3,2014,Hypericum perforatum,Wild,75
Farm4,HLS,3,2014,Hypericum perforatum,Wild,10
Farm4,HLS,3,2014,Hypochaeris radicata,Wild,300
Farm4,HLS,3,2014,Hypochaeris radicata,Wild,600
Farm4,HLS,3,2014,Hypochaeris radicata,Wild,150
Farm4,HLS,3,2014,Hypochaeris radicata,Wild,2
Farm4,HLS,3,2014,Inula conyza,Wild,150
Farm4,HLS,3,2014,Knautia arvensis,Sown,60
Farm4,HLS,3,2014,Knautia arvensis,Sown,310
Farm4,HLS,3,2014,Knautia arvensis,Sown,1000
Farm4,HLS,3,2014,Lathyrus pratensis,Sown,60
Farm4,HLS,3,2014,Lotus corniculatus,Sown,15
Farm4,HLS,3,2014,Lotus corniculatus,Sown,400
Farm4,HLS,3,2014,Lotus corniculatus,Sown,250
Farm4,HLS,3,2014,Lotus corniculatus,Sown,50
Farm4,HLS,3,2014,Malva moschata,Sown,70
Farm4,HLS,3,2014,Malva moschata,Sown,10
Farm4,HLS,3,2014,Medicago sativa,Sown,15400
Farm4,HLS,3,2014,Odontites verna,Wild,3500
Farm4,HLS,3,2014,Odontites verna,Wild,35000
Farm4,HLS,3,2014,Odontites verna,Wild,6000
Farm4,HLS,3,2014,Odontites verna,Wild,70000
Farm4,HLS,3,2014,Odontites verna,Wild,250
Farm4,HLS,3,2014,Odontites verna,Wild,1500
Farm4,HLS,3,2014,Odontites verna,Wild,8000
Farm4,HLS,3,2014,Odontites verna,Wild,65
Farm4,HLS,3,2014,Origanum vulgare,Sown,40000
Farm4,HLS,3,2014,Origanum vulgare,Sown,10000
Farm4,HLS,3,2014,Origanum vulgare,Sown,18250
Farm4,HLS,3,2014,Origanum vulgare,Sown,60
Farm4,HLS,3,2014,Origanum vulgare,Sown,445
Farm4,HLS,3,2014,Pastinaca sativa,Wild,300
Farm4,HLS,3,2014,Pastinaca sativa,Wild,450
Farm4,HLS,3,2014,Pastinaca sativa,Wild,285
Farm4,HLS,3,2014,Pastinaca sativa,Wild,270
Farm4,HLS,3,2014,Pastinaca sativa,Wild,550
Farm4,HLS,3,2014,Pimpinella saxifraga,Wild,150
Farm4,HLS,3,2014,Potentilla reptans,Wild,2
Farm4,HLS,3,2014,Prunella vulgaris,Sown,40
Farm4,HLS,3,2014,Pulicaria dysenterica,Wild,30
Farm4,HLS,3,2014,Pulicaria dysenterica,Wild,18
Farm4,HLS,3,2014,Rubus fruticosus agg.,Wild,20
Farm4,HLS,3,2014,Rubus fruticosus agg.,Wild,18
Farm4,HLS,3,2014,Senecio erucifolius,Wild,480
Farm4,HLS,3,2014,Senecio erucifolius,Wild,100
Farm4,HLS,3,2014,Senecio erucifolius,Wild,632
Farm4,HLS,3,2014,Senecio erucifolius,Wild,50
Farm4,HLS,3,2014,Senecio jacobea,Wild,420
Farm4,HLS,3,2014,Senecio jacobea,Wild,3000
Farm4,HLS,3,2014,Senecio jacobea,Wild,500
Farm4,HLS,3,2014,Senecio jacobea,Wild,80
Farm4,HLS,3,2014,Senecio jacobea,Wild,350
Farm4,HLS,3,2014,Senecio jacobea,Wild,10
Farm4,HLS,3,2014,Silene latifolia,Wild,7
Farm4,HLS,3,2014,Sisymbrium officinale,Wild,20
Farm4,HLS,3,2014,Taraxacum agg.,Wild,3
Farm4,HLS,3,2014,Torilis japonica,Wild,50
Farm4,HLS,3,2014,Torilis japonica,Wild,660
Farm4,HLS,3,2014,Torilis japonica,Wild,450
Farm4,HLS,3,2014,Torilis japonica,Wild,250
Farm4,HLS,3,2014,Torilis japonica,Wild,20
Farm4,HLS,3,2014,Torilis japonica,Wild,165
Farm4,HLS,3,2014,Trifolium campestre,Wild,200
Farm4,HLS,3,2014,Trifolium pratense,Sown,7
Farm4,HLS,3,2014,Trifolium pratense,Sown,180
Farm4,HLS,3,2014,Trifolium pratense,Sown,180
Farm4,HLS,3,2014,Trifolium repens,Wild,50
Farm4,HLS,3,2014,Verbena officinalis,Wild,1200
Farm4,HLS,3,2014,Verbena officinalis,Wild,450
Farm4,HLS,3,2014,Verbena officinalis,Wild,195
Farm4,HLS,3,2014,Vicia cracca,Wild,15
Farm4,HLS,3,2014,Vicia cracca,Wild,20
Farm6,ELS,1,2013,Alliaria petiolata,Wild,42
Farm6,ELS,1,2013,Alliaria petiolata,Wild,147
Farm6,ELS,1,2013,Alliaria petiolata,Wild,5
Farm6,ELS,1,2013,Alliaria petiolata,Wild,310
Farm6,ELS,1,2013,Anthriscus sylvestris,Wild,190
Farm6,ELS,1,2013,Anthriscus sylvestris,Wild,68
Farm6,ELS,1,2013,Anthriscus sylvestris,Wild,1100
Farm6,ELS,1,2013,Anthriscus sylvestris,Wild,200
Farm6,ELS,1,2013,Anthriscus sylvestris,Wild,85
Farm6,ELS,1,2013,Anthriscus sylvestris,Wild,50
Farm6,ELS,1,2013,Anthriscus sylvestris,Wild,70
Farm6,ELS,1,2013,Glechoma hederacea,Wild,105
Farm6,ELS,1,2013,Glechoma hederacea,Wild,14
Farm6,ELS,1,2013,Glechoma hederacea,Wild,52
Farm6,ELS,1,2013,Glechoma hederacea,Wild,1056
Farm6,ELS,1,2013,Glechoma hederacea,Wild,8
Farm6,ELS,1,2013,Glechoma hederacea,Wild,6
Farm6,ELS,1,2013,Heracleum sphondylium,Wild,1
Farm6,ELS,1,2013,Lamium album,Wild,4550
Farm6,ELS,1,2013,Lamium album,Wild,1050
Farm6,ELS,1,2013,Lamium album,Wild,150
Farm6,ELS,1,2013,Lamium album,Wild,760
Farm6,ELS,1,2013,Lamium album,Wild,30
Farm6,ELS,1,2013,Lamium album,Wild,5400
Farm6,ELS,1,2013,Lamium album,Wild,60
Farm6,ELS,1,2013,Lamium album,Wild,270
Farm6,ELS,1,2013,Lamium album,Wild,200
Farm6,ELS,1,2013,Plantago lanceolata,Sown,3
Farm6,ELS,1,2013,Primula veris,Sown,5
Farm6,ELS,1,2013,Ranunculus acris,Sown,46
Farm6,ELS,1,2013,Ranunculus repens,Wild,4
Farm6,ELS,1,2013,Ranunculus repens,Wild,9
Farm6,ELS,1,2013,Ranunculus repens,Wild,55
Farm6,ELS,1,2013,Silene latifolia,Wild,4
Farm6,ELS,1,2013,Silene latifolia,Wild,1
Farm6,ELS,1,2013,Stellaria holostea,Wild,120
Farm6,ELS,1,2013,Stellaria holostea,Wild,200
Farm6,ELS,1,2013,Stellaria holostea,Wild,90
Farm6,ELS,1,2013,Taraxacum agg.,Wild,15
Farm6,ELS,1,2013,Taraxacum agg.,Wild,12
Farm6,ELS,1,2013,Taraxacum agg.,Wild,3
Farm6,ELS,1,2013,Taraxacum agg.,Wild,84
Farm6,ELS,1,2013,Taraxacum agg.,Wild,12
Farm6,ELS,1,2013,Taraxacum agg.,Wild,1
Farm6,ELS,1,2013,Taraxacum agg.,Wild,14
Farm6,ELS,1,2013,Taraxacum agg.,Wild,5
Farm6,ELS,1,2013,Veronica chamaedrys,Wild,210
Farm6,ELS,1,2013,Veronica chamaedrys,Wild,70
Farm6,ELS,1,2013,Veronica chamaedrys,Wild,50
Farm6,ELS,1,2013,Veronica chamaedrys,Wild,20
Farm6,ELS,1,2013,Veronica persica,Wild,2
Farm6,ELS,1,2013,Veronica persica,Wild,7
Farm6,ELS,1,2013,Viburnum lantana,Wild,85
Farm6,ELS,1,2013,Viburnum lantana,Wild,30
Farm6,ELS,1,2014,Alliaria petiolata,Wild,15
Farm6,ELS,1,2014,Alliaria petiolata,Wild,42
Farm6,ELS,1,2014,Alliaria petiolata,Wild,121
Farm6,ELS,1,2014,Anthriscus sylvestris,Wild,180
Farm6,ELS,1,2014,Anthriscus sylvestris,Wild,260
Farm6,ELS,1,2014,Anthriscus sylvestris,Wild,210
Farm6,ELS,1,2014,Anthriscus sylvestris,Wild,270
Farm6,ELS,1,2014,Anthriscus sylvestris,Wild,10000
Farm6,ELS,1,2014,Anthriscus sylvestris,Wild,1380
Farm6,ELS,1,2014,Anthriscus sylvestris,Wild,105
Farm6,ELS,1,2014,Anthriscus sylvestris,Wild,25
Farm6,ELS,1,2014,Anthriscus sylvestris,Wild,135
Farm6,ELS,1,2014,Bryonia dioica,Wild,4
Farm6,ELS,1,2014,Bryonia dioica,Wild,7
Farm6,ELS,1,2014,Crepis vesicaria,Wild,20
Farm6,ELS,1,2014,Galium aparine,Wild,7
Farm6,ELS,1,2014,Galium aparine,Wild,270
Farm6,ELS,1,2014,Geranium dissectum,Wild,3
Farm6,ELS,1,2014,Geranium pyrenaicum,Wild,20
Farm6,ELS,1,2014,Geranium pyrenaicum,Wild,30
Farm6,ELS,1,2014,Glechoma hederacea,Wild,207
Farm6,ELS,1,2014,Glechoma hederacea,Wild,29
Farm6,ELS,1,2014,Glechoma hederacea,Wild,2677
Farm6,ELS,1,2014,Glechoma hederacea,Wild,27
Farm6,ELS,1,2014,Glechoma hederacea,Wild,53
Farm6,ELS,1,2014,Heracleum sphondylium,Wild,4
Farm6,ELS,1,2014,Heracleum sphondylium,Wild,9
Farm6,ELS,1,2014,Heracleum sphondylium,Wild,7
Farm6,ELS,1,2014,Heracleum sphondylium,Wild,17
Farm6,ELS,1,2014,Heracleum sphondylium,Wild,32
Farm6,ELS,1,2014,Heracleum sphondylium,Wild,58
Farm6,ELS,1,2014,Knautia arvensis,Sown,1
Farm6,ELS,1,2014,Lamium album,Wild,1260
Farm6,ELS,1,2014,Lamium album,Wild,1130
Farm6,ELS,1,2014,Lamium album,Wild,3150
Farm6,ELS,1,2014,Lamium album,Wild,11700
Farm6,ELS,1,2014,Lamium album,Wild,81
Farm6,ELS,1,2014,Lamium album,Wild,3050
Farm6,ELS,1,2014,Lamium album,Wild,570
Farm6,ELS,1,2014,Lamium album,Wild,128
Farm6,ELS,1,2014,Lamium album,Wild,65
Farm6,ELS,1,2014,Plantago lanceolata,Sown,5
Farm6,ELS,1,2014,Plantago lanceolata,Sown,1
Farm6,ELS,1,2014,Ranunculus acris,Sown,3
Farm6,ELS,1,2014,Ranunculus acris,Sown,70
Farm6,ELS,1,2014,Ranunculus repens,Wild,3
Farm6,ELS,1,2014,Ranunculus repens,Wild,30
Farm6,ELS,1,2014,Ranunculus repens,Wild,3
Farm6,ELS,1,2014,Ranunculus repens,Wild,12
Farm6,ELS,1,2014,Ranunculus repens,Wild,5
Farm6,ELS,1,2014,Ranunculus repens,Wild,54
Farm6,ELS,1,2014,Reseda lutea,Wild,32
Farm6,ELS,1,2014,Rubus fruticosus agg.,Wild,247
Farm6,ELS,1,2014,Silene latifolia,Wild,30
Farm6,ELS,1,2014,Silene latifolia,Wild,5
Farm6,ELS,1,2014,Silene latifolia,Wild,8
Farm6,ELS,1,2014,Silene vulgaris,Wild,35
Farm6,ELS,1,2014,Sisymbrium officinale,Wild,90
Farm6,ELS,1,2014,Stellaria holostea,Wild,130
Farm6,ELS,1,2014,Stellaria holostea,Wild,330
Farm6,ELS,1,2014,Taraxacum agg.,Wild,7
Farm6,ELS,1,2014,Taraxacum agg.,Wild,8
Farm6,ELS,1,2014,Trifolium dubium,Wild,75
Farm6,ELS,1,2014,Trifolium repens,Wild,60
Farm6,ELS,1,2014,Veronica chamaedrys,Wild,30
Farm6,ELS,1,2014,Veronica chamaedrys,Wild,90
Farm6,ELS,1,2014,Veronica chamaedrys,Wild,195
Farm6,ELS,1,2014,Veronica chamaedrys,Wild,180
Farm6,ELS,2,2013,Bryonia dioica,Wild,43
Farm6,ELS,2,2013,Bryonia dioica,Wild,830
Farm6,ELS,2,2013,Bryonia dioica,Wild,12
Farm6,ELS,2,2013,Carduus crispus,Wild,16
Farm6,ELS,2,2013,Carduus crispus,Wild,3
Farm6,ELS,2,2013,Centaurea nigra,Sown,12
Farm6,ELS,2,2013,Centaurea nigra,Sown,33800
Farm6,ELS,2,2013,Centaurea scabiosa,Sown,6
Farm6,ELS,2,2013,Centaurea scabiosa,Sown,138
Farm6,ELS,2,2013,Chaerophyllum temulum,Wild,260
Farm6,ELS,2,2013,Chaerophyllum temulum,Wild,3520
Farm6,ELS,2,2013,Chaerophyllum temulum,Wild,90
Farm6,ELS,2,2013,Chaerophyllum temulum,Wild,130
Farm6,ELS,2,2013,Chaerophyllum temulum,Wild,3200
Farm6,ELS,2,2013,Chaerophyllum temulum,Wild,600
Farm6,ELS,2,2013,Cirsium arvense,Wild,83
Farm6,ELS,2,2013,Cirsium arvense,Wild,363
Farm6,ELS,2,2013,Cirsium arvense,Wild,240
Farm6,ELS,2,2013,Cirsium arvense,Wild,3
Farm6,ELS,2,2013,Cirsium arvense,Wild,64
Farm6,ELS,2,2013,Cirsium arvense,Wild,45
Farm6,ELS,2,2013,Cirsium arvense,Wild,195
Farm6,ELS,2,2013,Cirsium arvense,Wild,30
Farm6,ELS,2,2013,Cirsium arvense,Wild,12
Farm6,ELS,2,2013,Cirsium vulgare,Wild,4
Farm6,ELS,2,2013,Cirsium vulgare,Wild,3
Farm6,ELS,2,2013,Cirsium vulgare,Wild,1
Farm6,ELS,2,2013,Cirsium vulgare,Wild,75
Farm6,ELS,2,2013,Clinopodium vulgare,Wild,8
Farm6,ELS,2,2013,Convolvulus arvensis,Wild,12
Farm6,ELS,2,2013,Convolvulus arvensis,Wild,72
Farm6,ELS,2,2013,Convolvulus arvensis,Wild,585
Farm6,ELS,2,2013,Cornus sanguinea,Wild,96
Farm6,ELS,2,2013,Crepis capillaris,Wild,49
Farm6,ELS,2,2013,Crepis capillaris,Wild,42
Farm6,ELS,2,2013,Galium mollugo,Wild,1590
Farm6,ELS,2,2013,Galium mollugo,Wild,60
Farm6,ELS,2,2013,Geranium pyrenaicum,Wild,10
Farm6,ELS,2,2013,Geranium pyrenaicum,Wild,40
Farm6,ELS,2,2013,Heracleum sphondylium,Wild,7
Farm6,ELS,2,2013,Heracleum sphondylium,Wild,18
Farm6,ELS,2,2013,Heracleum sphondylium,Wild,645
Farm6,ELS,2,2013,Heracleum sphondylium,Wild,3900
Farm6,ELS,2,2013,Heracleum sphondylium,Wild,2862
Farm6,ELS,2,2013,Heracleum sphondylium,Wild,42
Farm6,ELS,2,2013,Heracleum sphondylium,Wild,900
Farm6,ELS,2,2013,Heracleum sphondylium,Wild,228
Farm6,ELS,2,2013,Knautia arvensis,Sown,12
Farm6,ELS,2,2013,Knautia arvensis,Sown,25
Farm6,ELS,2,2013,Lamium album,Wild,25
Farm6,ELS,2,2013,Lamium album,Wild,90
Farm6,ELS,2,2013,Lapsana communis,Wild,48
Farm6,ELS,2,2013,Lapsana communis,Wild,9
Farm6,ELS,2,2013,Lapsana communis,Wild,3
Farm6,ELS,2,2013,Lapsana communis,Wild,3
Farm6,ELS,2,2013,Lapsana communis,Wild,12
Farm6,ELS,2,2013,Lathyrus pratensis,Sown,28
Farm6,ELS,2,2013,Ligustrum vulgare,Wild,80
Farm6,ELS,2,2013,Ligustrum vulgare,Wild,85
Farm6,ELS,2,2013,Linaria vulgaris,Wild,75
Farm6,ELS,2,2013,Lotus corniculatus,Sown,45
Farm6,ELS,2,2013,Lotus corniculatus,Sown,18
Farm6,ELS,2,2013,Papaver rhoeas,Wild,4
Farm6,ELS,2,2013,Plantago lanceolata,Sown,80
Farm6,ELS,2,2013,Ranunculus acris,Sown,15
Farm6,ELS,2,2013,Ranunculus repens,Wild,40
Farm6,ELS,2,2013,Rosa arvensis,Wild,53
Farm6,ELS,2,2013,Rosa arvensis,Wild,10
Farm6,ELS,2,2013,Rosa arvensis,Wild,51
Farm6,ELS,2,2013,Rubus fruticosus agg.,Wild,30
Farm6,ELS,2,2013,Rubus fruticosus agg.,Wild,810
Farm6,ELS,2,2013,Rubus fruticosus agg.,Wild,2500
Farm6,ELS,2,2013,Rubus fruticosus agg.,Wild,30
Farm6,ELS,2,2013,Sambucus nigra,Wild,25
Farm6,ELS,2,2013,Sambucus nigra,Wild,120
Farm6,ELS,2,2013,Sambucus nigra,Wild,12
Farm6,ELS,2,2013,Senecio jacobea,Wild,15
Farm6,ELS,2,2013,Senecio jacobea,Wild,20
Farm6,ELS,2,2013,Silene latifolia,Wild,6
Farm6,ELS,2,2013,Silene latifolia,Wild,15
Farm6,ELS,2,2013,Silene latifolia,Wild,116
Farm6,ELS,2,2013,Sisymbrium officinale,Wild,12
Farm6,ELS,2,2013,Stachys sylvatica,Wild,325
Farm6,ELS,2,2013,Stachys sylvatica,Wild,898
Farm6,ELS,2,2013,Stachys sylvatica,Wild,165
Farm6,ELS,2,2013,Stachys sylvatica,Wild,25
Farm6,ELS,2,2013,Stachys sylvatica,Wild,2025
Farm6,ELS,2,2013,Stachys sylvatica,Wild,160
Farm6,ELS,2,2013,Stachys sylvatica,Wild,4500
Farm6,ELS,2,2013,Stachys sylvatica,Wild,450
Farm6,ELS,2,2013,Trifolium repens,Wild,120
Farm6,ELS,2,2013,Trifolium repens,Wild,55
Farm6,ELS,2,2013,Trifolium repens,Wild,15
Farm6,ELS,2,2013,Tripleurospermum inodorum,Wild,855
Farm6,ELS,2,2013,Verbascum nigrum,Wild,5
Farm6,ELS,2,2013,Verbascum thapsus,Wild,5
Farm6,ELS,2,2014,Achillea millefolium,Sown,15
Farm6,ELS,2,2014,Agrimonia eupatorium,Wild,63
Farm6,ELS,2,2014,Anagallis arvensis,Wild,80
Farm6,ELS,2,2014,Bryonia dioica,Wild,45
Farm6,ELS,2,2014,Bryonia dioica,Wild,10
Farm6,ELS,2,2014,Bryonia dioica,Wild,740
Farm6,ELS,2,2014,Carduus crispus,Wild,55
Farm6,ELS,2,2014,Centaurea nigra,Sown,4000
Farm6,ELS,2,2014,Centaurea scabiosa,Sown,35
Farm6,ELS,2,2014,Centaurea scabiosa,Sown,61
Farm6,ELS,2,2014,Chaerophyllum temulum,Wild,110
Farm6,ELS,2,2014,Chaerophyllum temulum,Wild,950
Farm6,ELS,2,2014,Chaerophyllum temulum,Wild,60
Farm6,ELS,2,2014,Chaerophyllum temulum,Wild,3700
Farm6,ELS,2,2014,Chaerophyllum temulum,Wild,90
Farm6,ELS,2,2014,Chaerophyllum temulum,Wild,760
Farm6,ELS,2,2014,Chaerophyllum temulum,Wild,3000
Farm6,ELS,2,2014,Cirsium arvense,Wild,65
Farm6,ELS,2,2014,Cirsium arvense,Wild,20
Farm6,ELS,2,2014,Cirsium arvense,Wild,60
Farm6,ELS,2,2014,Cirsium arvense,Wild,900
Farm6,ELS,2,2014,Cirsium arvense,Wild,343
Farm6,ELS,2,2014,Cirsium arvense,Wild,90
Farm6,ELS,2,2014,Cirsium vulgare,Wild,3
Farm6,ELS,2,2014,Convolvulus arvensis,Wild,31
Farm6,ELS,2,2014,Galium aparine,Wild,80
Farm6,ELS,2,2014,Galium mollugo,Wild,300
Farm6,ELS,2,2014,Galium mollugo,Wild,2780
Farm6,ELS,2,2014,Galium mollugo,Wild,1900
Farm6,ELS,2,2014,Galium mollugo,Wild,1800
Farm6,ELS,2,2014,Geranium dissectum,Wild,7
Farm6,ELS,2,2014,Geranium pyrenaicum,Wild,22
Farm6,ELS,2,2014,Geranium pyrenaicum,Wild,12
Farm6,ELS,2,2014,Geranium pyrenaicum,Wild,20
Farm6,ELS,2,2014,Glechoma hederacea,Wild,7
Farm6,ELS,2,2014,Heracleum sphondylium,Wild,21
Farm6,ELS,2,2014,Heracleum sphondylium,Wild,97
Farm6,ELS,2,2014,Heracleum sphondylium,Wild,595
Farm6,ELS,2,2014,Heracleum sphondylium,Wild,2000
Farm6,ELS,2,2014,Heracleum sphondylium,Wild,448
Farm6,ELS,2,2014,Heracleum sphondylium,Wild,3700
Farm6,ELS,2,2014,Heracleum sphondylium,Wild,1400
Farm6,ELS,2,2014,Heracleum sphondylium,Wild,815
Farm6,ELS,2,2014,Heracleum sphondylium,Wild,2500
Farm6,ELS,2,2014,Hypericum perforatum,Wild,48
Farm6,ELS,2,2014,Hypericum perforatum,Wild,32
Farm6,ELS,2,2014,Hypericum perforatum,Wild,34
Farm6,ELS,2,2014,Hypericum perforatum,Wild,110
Farm6,ELS,2,2014,Knautia arvensis,Sown,6
Farm6,ELS,2,2014,Knautia arvensis,Sown,20
Farm6,ELS,2,2014,Lamium album,Wild,1150
Farm6,ELS,2,2014,Lamium album,Wild,6200
Farm6,ELS,2,2014,Lamium album,Wild,210
Farm6,ELS,2,2014,Lamium purpureum,Wild,20
Farm6,ELS,2,2014,Lapsana communis,Wild,20
Farm6,ELS,2,2014,Lapsana communis,Wild,20
Farm6,ELS,2,2014,Lapsana communis,Wild,40
Farm6,ELS,2,2014,Lapsana communis,Wild,34
Farm6,ELS,2,2014,Lathyrus pratensis,Sown,15
Farm6,ELS,2,2014,Lathyrus pratensis,Sown,30
Farm6,ELS,2,2014,Ligustrum vulgare,Wild,350
Farm6,ELS,2,2014,Ligustrum vulgare,Wild,300
Farm6,ELS,2,2014,Linaria vulgaris,Wild,95
Farm6,ELS,2,2014,Lotus corniculatus,Sown,95
Farm6,ELS,2,2014,Lotus corniculatus,Sown,35
Farm6,ELS,2,2014,Malva sylvestris,Wild,5
Farm6,ELS,2,2014,Medicago lupulina,Sown,1300
Farm6,ELS,2,2014,Melilotus officinalis,Sown,65
Farm6,ELS,2,2014,Papaver rhoeas,Wild,15
Farm6,ELS,2,2014,Plantago lanceolata,Sown,2
Farm6,ELS,2,2014,Plantago lanceolata,Sown,12
Farm6,ELS,2,2014,Ranunculus repens,Wild,106
Farm6,ELS,2,2014,Rosa arvensis,Wild,18
Farm6,ELS,2,2014,Rubus fruticosus agg.,Wild,11
Farm6,ELS,2,2014,Rubus fruticosus agg.,Wild,140
Farm6,ELS,2,2014,Rubus fruticosus agg.,Wild,305
Farm6,ELS,2,2014,Silene latifolia,Wild,20
