Farm,Type,Round,Year,Species
Farm6,ELS,Two,2013,Cirsium arvense
Farm6,ELS,Two,2013,Cirsium arvense
Farm6,ELS,Three,2013,Cirsium arvense
Farm6,ELS,Three,2013,Cirsium arvense
Farm6,ELS,Three,2013,Cirsium arvense
Farm6,ELS,Three,2013,Cirsium arvense
Farm6,ELS,Three,2013,Cirsium arvense
Farm6,ELS,Three,2013,Cirsium arvense
Farm6,ELS,Three,2013,Cirsium arvense
Farm6,ELS,Two,2014,Cirsium arvense
Farm6,ELS,Two,2014,Cirsium arvense
Farm6,ELS,Two,2014,Cirsium arvense
Farm6,ELS,Two,2014,Cirsium arvense
Farm6,ELS,Two,2014,Cirsium arvense
Farm6,ELS,Two,2014,Cirsium arvense
Farm6,ELS,Three,2014,Cirsium arvense
Farm6,ELS,Three,2014,Cirsium arvense
Farm6,ELS,Three,2014,Cirsium arvense
Farm6,ELS,Three,2014,Cirsium arvense
Farm6,ELS,Three,2014,Cirsium arvense
Farm6,ELS,Three,2014,Cirsium arvense
Farm6,ELS,Three,2014,Cirsium arvense
Farm6,ELS,Three,2015,Cirsium arvense
Farm6,ELS,Four,2015,Cirsium arvense
Farm6,ELS,Three,2013,Cirsium palustre
Farm6,ELS,Three,2014,Cirsium palustre
Farm6,ELS,Three,2014,Cirsium palustre
Farm6,ELS,Three,2014,Cirsium palustre
Farm6,ELS,Three,2015,Cirsium palustre
Farm6,ELS,Four,2015,Cirsium palustre
Farm6,ELS,Two,2013,Cirsium vulgare
Farm6,ELS,Two,2013,Cirsium vulgare
Farm6,ELS,Two,2013,Cirsium vulgare
Farm6,ELS,Two,2013,Cirsium vulgare
Farm6,ELS,Three,2013,Cirsium vulgare
Farm6,ELS,Three,2013,Cirsium vulgare
Farm6,ELS,Three,2013,Cirsium vulgare
Farm6,ELS,Three,2013,Cirsium vulgare
Farm6,ELS,Three,2013,Cirsium vulgare
Farm6,ELS,Two,2014,Cirsium vulgare
Farm6,ELS,Three,2014,Cirsium vulgare
Farm6,ELS,Three,2014,Cirsium vulgare
Farm6,ELS,Three,2014,Cirsium vulgare
Farm6,ELS,Three,2015,Cirsium vulgare
Farm6,ELS,Four,2015,Cirsium vulgare
Farm6,ELS,Three,2013,Clematis vitalba
Farm6,ELS,Three,2013,Clematis vitalba
Farm6,ELS,Three,2014,Clematis vitalba
Farm6,ELS,Four,2015,Clematis vitalba
Farm6,ELS,Two,2013,Clinopodium vulgare
Farm6,ELS,Three,2013,Clinopodium vulgare
Farm6,ELS,Three,2013,Clinopodium vulgare
Farm6,ELS,Three,2014,Clinopodium vulgare
Farm6,ELS,Three,2014,Clinopodium vulgare
Farm6,ELS,Two,2013,Convolvulus arvensis
Farm6,ELS,Two,2013,Convolvulus arvensis
Farm6,ELS,Two,2013,Convolvulus arvensis
Farm6,ELS,Three,2013,Convolvulus arvensis
Farm6,ELS,Three,2013,Convolvulus arvensis
Farm6,ELS,Three,2013,Convolvulus arvensis
Farm6,ELS,Three,2013,Convolvulus arvensis
Farm6,ELS,Three,2013,Convolvulus arvensis
Farm6,ELS,Two,2014,Convolvulus arvensis
Farm6,ELS,Three,2014,Convolvulus arvensis
Farm6,ELS,Three,2014,Convolvulus arvensis
Farm6,ELS,Three,2014,Convolvulus arvensis
Farm6,ELS,Three,2014,Convolvulus arvensis
Farm6,ELS,Two,2015,Convolvulus arvensis
Farm6,ELS,Two,2013,Cornus sanguinea
Farm6,ELS,Two,2015,Cornus sanguinea
Farm6,ELS,One,2015,Crataegus monogyna
Farm6,ELS,Two,2013,Crepis capillaris
Farm6,ELS,Two,2013,Crepis capillaris
Farm6,ELS,Three,2015,Crepis capillaris
Farm6,ELS,Four,2015,Crepis capillaris
Farm6,ELS,One,2014,Crepis vesicaria
Farm6,ELS,Two,2015,Crepis vesicaria
Farm6,ELS,Three,2015,Daucus carota
Farm6,ELS,Four,2015,Daucus carota
Farm6,ELS,Four,2015,Dipsacus fullonum
Farm6,ELS,One,2015,Euphorbia helioscopia
Farm6,ELS,Two,2015,Euphorbia helioscopia
Farm6,ELS,One,2014,Galium aparine
Farm6,ELS,One,2014,Galium aparine
Farm6,ELS,Two,2014,Galium aparine
Farm6,ELS,One,2015,Galium aparine
Farm6,ELS,Two,2015,Galium aparine
Farm6,ELS,Three,2015,Galium aparine
Farm6,ELS,Three,2015,Galium aparine
Farm6,ELS,Four,2015,Galium aparine
Farm6,ELS,Two,2013,Galium mollugo
Farm6,ELS,Two,2013,Galium mollugo
Farm6,ELS,Two,2014,Galium mollugo
Farm6,ELS,Two,2014,Galium mollugo
Farm6,ELS,Two,2014,Galium mollugo
Farm6,ELS,Two,2014,Galium mollugo
Farm6,ELS,Three,2015,Galium mollugo
Farm6,ELS,One,2014,Geranium dissectum
Farm6,ELS,Two,2014,Geranium dissectum
Farm6,ELS,Two,2015,Geranium dissectum
Farm6,ELS,Two,2015,Geranium pusillum
Farm6,ELS,Two,2013,Geranium pyrenaicum
Farm6,ELS,Two,2013,Geranium pyrenaicum
Farm6,ELS,Three,2013,Geranium pyrenaicum
Farm6,ELS,Three,2013,Geranium pyrenaicum
Farm6,ELS,One,2014,Geranium pyrenaicum
Farm6,ELS,One,2014,Geranium pyrenaicum
Farm6,ELS,Two,2014,Geranium pyrenaicum
Farm6,ELS,Two,2014,Geranium pyrenaicum
Farm6,ELS,Two,2014,Geranium pyrenaicum
Farm6,ELS,Three,2014,Geranium pyrenaicum
Farm6,ELS,One,2015,Geranium pyrenaicum
Farm6,ELS,Two,2015,Geranium pyrenaicum
Farm6,ELS,Two,2015,Geranium pyrenaicum
Farm6,ELS,Three,2015,Geranium pyrenaicum
Farm6,ELS,Four,2015,Geranium pyrenaicum
Farm6,ELS,One,2015,Geranium robertianum
Farm6,ELS,Three,2015,Geranium robertianum
Farm6,ELS,Two,2015,Geum urbanum
Farm6,ELS,One,2013,Glechoma hederacea
Farm6,ELS,One,2013,Glechoma hederacea
Farm6,ELS,One,2013,Glechoma hederacea
Farm6,ELS,One,2013,Glechoma hederacea
Farm6,ELS,One,2013,Glechoma hederacea
Farm6,ELS,One,2013,Glechoma hederacea
Farm6,ELS,One,2014,Glechoma hederacea
Farm6,ELS,One,2014,Glechoma hederacea
Farm6,ELS,One,2014,Glechoma hederacea
Farm6,ELS,One,2014,Glechoma hederacea
Farm6,ELS,One,2014,Glechoma hederacea
Farm6,ELS,Two,2014,Glechoma hederacea
Farm6,ELS,One,2015,Glechoma hederacea
Farm6,ELS,One,2015,Glechoma hederacea
Farm6,ELS,Two,2015,Glechoma hederacea
Farm6,ELS,One,2013,Heracleum sphondylium
Farm6,ELS,Two,2013,Heracleum sphondylium
Farm6,ELS,Two,2013,Heracleum sphondylium
Farm6,ELS,Two,2013,Heracleum sphondylium
Farm6,ELS,Two,2013,Heracleum sphondylium
Farm6,ELS,Two,2013,Heracleum sphondylium
Farm6,ELS,Two,2013,Heracleum sphondylium
Farm6,ELS,Two,2013,Heracleum sphondylium
Farm6,ELS,Two,2013,Heracleum sphondylium
Farm6,ELS,Three,2013,Heracleum sphondylium
Farm6,ELS,Three,2013,Heracleum sphondylium
Farm6,ELS,Three,2013,Heracleum sphondylium
Farm6,ELS,Three,2013,Heracleum sphondylium
Farm6,ELS,Three,2013,Heracleum sphondylium
Farm6,ELS,Three,2013,Heracleum sphondylium
Farm6,ELS,Three,2013,Heracleum sphondylium
Farm6,ELS,Three,2013,Heracleum sphondylium
Farm6,ELS,One,2014,Heracleum sphondylium
Farm6,ELS,One,2014,Heracleum sphondylium
Farm6,ELS,One,2014,Heracleum sphondylium
Farm6,ELS,One,2014,Heracleum sphondylium
Farm6,ELS,One,2014,Heracleum sphondylium
Farm6,ELS,One,2014,Heracleum sphondylium
Farm6,ELS,Two,2014,Heracleum sphondylium
Farm6,ELS,Two,2014,Heracleum sphondylium
Farm6,ELS,Two,2014,Heracleum sphondylium
Farm6,ELS,Two,2014,Heracleum sphondylium
Farm6,ELS,Two,2014,Heracleum sphondylium
Farm6,ELS,Two,2014,Heracleum sphondylium
Farm6,ELS,Two,2014,Heracleum sphondylium
Farm6,ELS,Two,2014,Heracleum sphondylium
Farm6,ELS,Two,2014,Heracleum sphondylium
Farm6,ELS,Three,2014,Heracleum sphondylium
Farm6,ELS,Three,2014,Heracleum sphondylium
Farm6,ELS,Three,2014,Heracleum sphondylium
Farm6,ELS,Three,2014,Heracleum sphondylium
Farm6,ELS,Three,2014,Heracleum sphondylium
Farm6,ELS,Three,2014,Heracleum sphondylium
Farm6,ELS,Two,2015,Heracleum sphondylium
Farm6,ELS,Three,2015,Heracleum sphondylium
Farm6,ELS,Four,2015,Heracleum sphondylium
Farm6,ELS,Three,2013,Hypericum perforatum
Farm6,ELS,Two,2014,Hypericum perforatum
Farm6,ELS,Two,2014,Hypericum perforatum
Farm6,ELS,Two,2014,Hypericum perforatum
Farm6,ELS,Two,2014,Hypericum perforatum
Farm6,ELS,Three,2014,Hypericum perforatum
Farm6,ELS,Three,2014,Hypericum perforatum
Farm6,ELS,Three,2015,Hypericum perforatum
Farm6,ELS,Three,2014,Hypochaeris radicata
Farm6,ELS,Two,2013,Knautia arvensis
Farm6,ELS,Two,2013,Knautia arvensis
Farm6,ELS,Three,2013,Knautia arvensis
Farm6,ELS,One,2014,Knautia arvensis
Farm6,ELS,Two,2014,Knautia arvensis
Farm6,ELS,Two,2014,Knautia arvensis
Farm6,ELS,Three,2014,Knautia arvensis
Farm6,ELS,One,2013,Lamium album
Farm6,ELS,One,2013,Lamium album
Farm6,ELS,One,2013,Lamium album
Farm6,ELS,One,2013,Lamium album
Farm6,ELS,One,2013,Lamium album
Farm6,ELS,One,2013,Lamium album
Farm6,ELS,One,2013,Lamium album
Farm6,ELS,One,2013,Lamium album
Farm6,ELS,One,2013,Lamium album
Farm6,ELS,Two,2013,Lamium album
Farm6,ELS,Two,2013,Lamium album
Farm6,ELS,Three,2013,Lamium album
Farm6,ELS,Three,2013,Lamium album
Farm6,ELS,Three,2013,Lamium album
Farm6,ELS,Three,2013,Lamium album
Farm6,ELS,One,2014,Lamium album
Farm6,ELS,One,2014,Lamium album
Farm6,ELS,One,2014,Lamium album
Farm6,ELS,One,2014,Lamium album
Farm6,ELS,One,2014,Lamium album
Farm6,ELS,One,2014,Lamium album
Farm6,ELS,One,2014,Lamium album
Farm6,ELS,One,2014,Lamium album
Farm6,ELS,One,2014,Lamium album
Farm6,ELS,Two,2014,Lamium album
Farm6,ELS,Two,2014,Lamium album
Farm6,ELS,Two,2014,Lamium album
Farm6,ELS,Three,2014,Lamium album
Farm6,ELS,Three,2014,Lamium album
Farm6,ELS,One,2015,Lamium album
Farm6,ELS,One,2015,Lamium album
Farm6,ELS,Two,2015,Lamium album
Farm6,ELS,Four,2015,Lamium album
Farm6,ELS,One,2015,Lamium amplexicaule
Farm6,ELS,Two,2014,Lamium purpureum
Farm6,ELS,One,2015,Lamium purpureum
Farm6,ELS,Two,2013,Lapsana communis
Farm6,ELS,Two,2013,Lapsana communis
Farm6,ELS,Two,2013,Lapsana communis
Farm6,ELS,Two,2013,Lapsana communis
Farm6,ELS,Two,2013,Lapsana communis
Farm6,ELS,Two,2014,Lapsana communis
Farm6,ELS,Two,2014,Lapsana communis
Farm6,ELS,Two,2014,Lapsana communis
Farm6,ELS,Two,2014,Lapsana communis
Farm6,ELS,Two,2015,Lapsana communis
Farm6,ELS,Two,2015,Lapsana communis
Farm6,ELS,Three,2015,Lapsana communis
Farm6,ELS,Four,2015,Lapsana communis
Farm6,ELS,Two,2013,Lathyrus pratensis
Farm6,ELS,Two,2014,Lathyrus pratensis
Farm6,ELS,Two,2014,Lathyrus pratensis
Farm6,ELS,Three,2015,Lathyrus pratensis
Farm6,ELS,Two,2015,Leucanthemum vulgare
Farm6,ELS,Three,2015,Leucanthemum vulgare
Farm6,ELS,Four,2015,Leucanthemum vulgare
Farm6,ELS,Two,2013,Ligustrum vulgare
Farm6,ELS,Two,2013,Ligustrum vulgare
Farm6,ELS,Two,2014,Ligustrum vulgare
Farm6,ELS,Two,2014,Ligustrum vulgare
Farm6,ELS,Three,2015,Ligustrum vulgare
Farm6,ELS,Four,2015,Ligustrum vulgare
Farm6,ELS,Two,2013,Linaria vulgaris
Farm6,ELS,Two,2014,Linaria vulgaris
Farm6,ELS,Three,2014,Linaria vulgaris
Farm6,ELS,Two,2015,Linaria vulgaris
Farm6,ELS,Three,2015,Linaria vulgaris
Farm6,ELS,Two,2013,Lotus corniculatus
Farm6,ELS,Two,2013,Lotus corniculatus
Farm6,ELS,Three,2013,Lotus corniculatus
Farm6,ELS,Three,2013,Lotus corniculatus
Farm6,ELS,Three,2013,Lotus corniculatus
Farm6,ELS,Two,2014,Lotus corniculatus
Farm6,ELS,Two,2014,Lotus corniculatus
Farm6,ELS,Three,2014,Lotus corniculatus
Farm6,ELS,Three,2014,Lotus corniculatus
Farm6,ELS,Three,2014,Lotus corniculatus
Farm6,ELS,Three,2014,Lotus corniculatus
Farm6,ELS,Two,2015,Lotus corniculatus
Farm6,ELS,Three,2015,Lotus corniculatus
Farm6,ELS,Four,2015,Lotus corniculatus
Farm6,ELS,Two,2014,Malva sylvestris
Farm6,ELS,Two,2015,Matricaria discoidea
Farm6,ELS,Three,2015,Matricaria discoidea
Farm6,ELS,Two,2014,Medicago lupulina
Farm6,ELS,Three,2015,Medicago lupulina
Farm6,ELS,Four,2015,Medicago lupulina
Farm6,ELS,Four,2015,Medicago lupulina
Farm6,ELS,Two,2014,Melilotus officinalis
Farm6,ELS,Three,2014,Melilotus officinalis
Farm6,ELS,One,2015,Myosotis arvensis
Farm6,ELS,One,2015,Myosotis arvensis
Farm6,ELS,Two,2015,Myosotis arvensis
Farm6,ELS,Three,2015,Myosotis arvensis
Farm6,ELS,Three,2013,Odontites vernus
Farm6,ELS,Three,2014,Odontites vernus
Farm6,ELS,Four,2015,Odontites vernus
Farm6,ELS,Three,2013,Origanum vulgare
Farm6,ELS,Three,2014,Origanum vulgare
Farm6,ELS,Two,2013,Papaver rhoeas
Farm6,ELS,Three,2013,Papaver rhoeas
Farm6,ELS,Two,2014,Papaver rhoeas
Farm6,ELS,Two,2015,Papaver rhoeas
Farm6,ELS,Three,2015,Papaver rhoeas
Farm6,ELS,Four,2015,Papaver rhoeas
Farm6,ELS,One,2013,Plantago lanceolata
Farm6,ELS,Two,2013,Plantago lanceolata
Farm6,ELS,One,2014,Plantago lanceolata
Farm6,ELS,One,2014,Plantago lanceolata
Farm6,ELS,Two,2014,Plantago lanceolata
Farm6,ELS,Two,2014,Plantago lanceolata
Farm6,ELS,One,2013,Primula veris
Farm6,ELS,Three,2015,Prunella vulgaris
Farm6,ELS,One,2013,Ranunculus acris
Farm6,ELS,Two,2013,Ranunculus acris
Farm6,ELS,One,2014,Ranunculus acris
Farm6,ELS,One,2014,Ranunculus acris
Farm6,ELS,One,2015,Ranunculus bulbosus
Farm6,ELS,One,2013,Ranunculus repens
Farm6,ELS,One,2013,Ranunculus repens
Farm6,ELS,One,2013,Ranunculus repens
Farm6,ELS,Two,2013,Ranunculus repens
Farm6,ELS,One,2014,Ranunculus repens
Farm6,ELS,One,2014,Ranunculus repens
Farm6,ELS,One,2014,Ranunculus repens
Farm6,ELS,One,2014,Ranunculus repens
Farm6,ELS,One,2014,Ranunculus repens
Farm6,ELS,One,2014,Ranunculus repens
Farm6,ELS,Two,2014,Ranunculus repens
Farm6,ELS,One,2015,Ranunculus repens
Farm6,ELS,Three,2015,Ranunculus repens
Farm6,ELS,One,2014,Reseda lutea
Farm6,ELS,Three,2014,Reseda lutea
Farm6,ELS,Two,2015,Reseda lutea
Farm6,ELS,Three,2015,Reseda lutea
Farm6,ELS,Four,2015,Reseda lutea
Farm6,ELS,Three,2015,Rhinanthus minor
Farm6,ELS,Two,2013,Rosa arvensis
Farm6,ELS,Two,2013,Rosa arvensis
Farm6,ELS,Two,2013,Rosa arvensis
Farm6,ELS,Two,2014,Rosa arvensis
Farm6,ELS,Two,2015,Rosa canina agg.
Farm6,ELS,Two,2013,Rubus fruticosus agg.
Farm6,ELS,Two,2013,Rubus fruticosus agg.
Farm6,ELS,Two,2013,Rubus fruticosus agg.
Farm6,ELS,Two,2013,Rubus fruticosus agg.
Farm6,ELS,Three,2013,Rubus fruticosus agg.
Farm6,ELS,Three,2013,Rubus fruticosus agg.
Farm6,ELS,Three,2013,Rubus fruticosus agg.
Farm6,ELS,Three,2013,Rubus fruticosus agg.
Farm6,ELS,Three,2013,Rubus fruticosus agg.
Farm6,ELS,Three,2013,Rubus fruticosus agg.
Farm6,ELS,One,2014,Rubus fruticosus agg.
Farm6,ELS,Two,2014,Rubus fruticosus agg.
Farm6,ELS,Two,2014,Rubus fruticosus agg.
Farm6,ELS,Two,2014,Rubus fruticosus agg.
Farm6,ELS,Three,2014,Rubus fruticosus agg.
Farm6,ELS,Three,2014,Rubus fruticosus agg.
Farm6,ELS,Three,2015,Rubus fruticosus agg.
Farm6,ELS,Two,2013,Sambucus nigra
Farm6,ELS,Two,2013,Sambucus nigra
Farm6,ELS,Two,2013,Sambucus nigra
Farm6,ELS,One,2015,Sambucus nigra
Farm6,ELS,Two,2015,Sambucus nigra
Farm6,ELS,Three,2015,Sambucus nigra
Farm6,ELS,Two,2015,Scrophularia nodosa
Farm6,ELS,Two,2013,Senecio jacobea
Farm6,ELS,Two,2013,Senecio jacobea
Farm6,ELS,Three,2013,Senecio jacobea
Farm6,ELS,Three,2015,Senecio jacobea
Farm6,ELS,Four,2015,Senecio jacobea
Farm6,ELS,One,2015,Senecio vulgaris
Farm6,ELS,One,2015,Sherardia arvensis
Farm6,ELS,Two,2015,Sherardia arvensis
Farm6,ELS,One,2015,Silene dioica
Farm6,ELS,One,2013,Silene latifolia
Farm6,ELS,One,2013,Silene latifolia
Farm6,ELS,Two,2013,Silene latifolia
Farm6,ELS,Two,2013,Silene latifolia
Farm6,ELS,Two,2013,Silene latifolia
Farm6,ELS,One,2014,Silene latifolia
Farm6,ELS,One,2014,Silene latifolia
Farm6,ELS,One,2014,Silene latifolia
Farm6,ELS,Two,2014,Silene latifolia
Farm6,ELS,Two,2014,Silene latifolia
Farm6,ELS,Two,2014,Silene latifolia
Farm6,ELS,Two,2014,Silene latifolia
Farm6,ELS,One,2015,Silene latifolia
Farm6,ELS,Two,2015,Silene latifolia
Farm6,ELS,Three,2015,Silene latifolia
Farm6,ELS,Four,2015,Silene latifolia
Farm6,ELS,One,2014,Silene vulgaris
Farm6,ELS,Two,2014,Sinapis arvensis
Farm6,ELS,Two,2013,Sisymbrium officinale
Farm6,ELS,Three,2013,Sisymbrium officinale
Farm6,ELS,One,2014,Sisymbrium officinale
Farm6,ELS,Two,2014,Sisymbrium officinale
Farm6,ELS,One,2015,Sisymbrium officinale
Farm6,ELS,Two,2015,Sisymbrium officinale
Farm6,ELS,Three,2015,Sisymbrium officinale
Farm6,ELS,Four,2015,Sisymbrium officinale
Farm6,ELS,Two,2015,Solanum dulcamara
Farm6,ELS,Three,2015,Solanum dulcamara
Farm6,ELS,Four,2015,Solanum dulcamara
Farm6,ELS,Three,2014,Sonchus arvensis
Farm6,ELS,Three,2014,Sonchus arvensis
Farm6,ELS,Three,2015,Sonchus arvensis
Farm6,ELS,Two,2014,Sonchus asper
Farm6,ELS,Two,2015,Sonchus asper
Farm6,ELS,Three,2015,Sonchus asper
Farm6,ELS,Two,2013,Stachys sylvatica
Farm6,ELS,Two,2013,Stachys sylvatica
Farm6,ELS,Two,2013,Stachys sylvatica
Farm6,ELS,Two,2013,Stachys sylvatica
Farm6,ELS,Two,2013,Stachys sylvatica
Farm6,ELS,Two,2013,Stachys sylvatica
Farm6,ELS,Two,2013,Stachys sylvatica
Farm6,ELS,Two,2013,Stachys sylvatica
Farm6,ELS,Two,2014,Stachys sylvatica
Farm6,ELS,Two,2014,Stachys sylvatica
Farm6,ELS,Two,2014,Stachys sylvatica
Farm6,ELS,Two,2014,Stachys sylvatica
Farm6,ELS,Two,2014,Stachys sylvatica
Farm6,ELS,Two,2014,Stachys sylvatica
Farm6,ELS,Two,2014,Stachys sylvatica
Farm6,ELS,Two,2014,Stachys sylvatica
Farm6,ELS,Two,2014,Stachys sylvatica
Farm6,ELS,Three,2014,Stachys sylvatica
Farm6,ELS,Three,2014,Stachys sylvatica
Farm6,ELS,Three,2014,Stachys sylvatica
Farm6,ELS,Two,2015,Stachys sylvatica
Farm6,ELS,Three,2015,Stachys sylvatica
Farm6,ELS,Four,2015,Stachys sylvatica
Farm6,ELS,One,2013,Stellaria holostea
Farm6,ELS,One,2013,Stellaria holostea
Farm6,ELS,One,2013,Stellaria holostea
Farm6,ELS,One,2014,Stellaria holostea
Farm6,ELS,One,2014,Stellaria holostea
Farm6,ELS,One,2015,Stellaria holostea
Farm6,ELS,One,2015,Stellaria media
Farm6,ELS,One,2013,Taraxacum agg.
Farm6,ELS,One,2013,Taraxacum agg.
Farm6,ELS,One,2013,Taraxacum agg.
Farm6,ELS,One,2013,Taraxacum agg.
Farm6,ELS,One,2013,Taraxacum agg.
Farm6,ELS,One,2013,Taraxacum agg.
Farm6,ELS,One,2013,Taraxacum agg.
Farm6,ELS,One,2013,Taraxacum agg.
Farm6,ELS,One,2014,Taraxacum agg.
Farm6,ELS,One,2014,Taraxacum agg.
Farm6,ELS,Two,2014,Taraxacum agg.
Farm6,ELS,Two,2014,Taraxacum agg.
Farm6,ELS,One,2015,Taraxacum agg.
Farm6,ELS,One,2015,Taraxacum agg.
Farm6,ELS,Two,2015,Taraxacum agg.
Farm6,ELS,Three,2013,Torilis japonica
Farm6,ELS,Four,2015,Torilis japonica
Farm6,ELS,One,2014,Trifolium dubium
Farm6,ELS,Two,2014,Trifolium dubium
Farm6,ELS,Two,2014,Trifolium pratense
Farm6,ELS,Two,2013,Trifolium repens
Farm6,ELS,Two,2013,Trifolium repens
Farm6,ELS,Two,2013,Trifolium repens
Farm6,ELS,Three,2013,Trifolium repens
Farm6,ELS,Three,2013,Trifolium repens
Farm6,ELS,Three,2013,Trifolium repens
Farm6,ELS,Three,2013,Trifolium repens
Farm6,ELS,One,2014,Trifolium repens
Farm6,ELS,Two,2014,Trifolium repens
Farm6,ELS,Two,2014,Trifolium repens
Farm6,ELS,Two,2014,Trifolium repens
Farm6,ELS,Two,2014,Trifolium repens
Farm6,ELS,Three,2014,Trifolium repens
Farm6,ELS,Three,2014,Trifolium repens
Farm6,ELS,Two,2015,Trifolium repens
Farm6,ELS,Three,2015,Trifolium repens
Farm6,ELS,Four,2015,Trifolium repens
Farm6,ELS,Two,2013,Tripleurospermum inodorum
Farm6,ELS,Three,2013,Tripleurospermum inodorum
Farm6,ELS,Two,2014,Tripleurospermum inodorum
Farm6,ELS,Three,2014,Tripleurospermum inodorum
Farm6,ELS,Three,2015,Tripleurospermum inodorum
Farm6,ELS,Four,2015,Tripleurospermum inodorum
Farm6,ELS,Two,2014,Valerianella locusta
Farm6,ELS,Two,2013,Verbascum nigrum
Farm6,ELS,Three,2013,Verbascum nigrum
Farm6,ELS,Two,2014,Verbascum nigrum
Farm6,ELS,Three,2014,Verbascum nigrum
Farm6,ELS,Three,2014,Verbascum nigrum
Farm6,ELS,Three,2015,Verbascum nigrum
Farm6,ELS,Two,2013,Verbascum thapsus
Farm6,ELS,Four,2015,Verbascum thapsus
Farm6,ELS,One,2015,Veronica arvensis
Farm6,ELS,One,2015,Veronica arvensis
Farm6,ELS,One,2013,Veronica chamaedrys
Farm6,ELS,One,2013,Veronica chamaedrys
Farm6,ELS,One,2013,Veronica chamaedrys
Farm6,ELS,One,2013,Veronica chamaedrys
Farm6,ELS,One,2014,Veronica chamaedrys
Farm6,ELS,One,2014,Veronica chamaedrys
Farm6,ELS,One,2014,Veronica chamaedrys
Farm6,ELS,One,2014,Veronica chamaedrys
Farm6,ELS,One,2015,Veronica chamaedrys
Farm6,ELS,Two,2015,Veronica chamaedrys
Farm6,ELS,One,2013,Veronica persica
Farm6,ELS,One,2013,Veronica persica
Farm6,ELS,Two,2014,Veronica persica
Farm6,ELS,One,2015,Veronica persica
Farm6,ELS,Two,2015,Veronica persica
Farm6,ELS,Three,2015,Veronica persica
Farm6,ELS,Four,2015,Veronica persica
Farm6,ELS,One,2013,Viburnum lantana
Farm6,ELS,One,2013,Viburnum lantana
Farm6,ELS,One,2015,Viburnum lantana
Farm6,ELS,Two,2015,Viola arvensis
Farm6,ELS,Three,2015,Viola arvensis
Farm6,ELS,Four,2015,Viola arvensis
Farm7,ELS,Two,2013,Agrimonia eupatorium
Farm7,ELS,Three,2013,Agrimonia eupatorium
Farm7,ELS,Three,2013,Agrimonia eupatorium
Farm7,ELS,Two,2014,Agrimonia eupatorium
Farm7,ELS,One,2013,Alliaria petiolata
Farm7,ELS,One,2014,Alliaria petiolata
Farm7,ELS,One,2013,Anthriscus sylvestris
Farm7,ELS,One,2013,Anthriscus sylvestris
Farm7,ELS,One,2013,Anthriscus sylvestris
Farm7,ELS,One,2013,Anthriscus sylvestris
Farm7,ELS,One,2014,Anthriscus sylvestris
Farm7,ELS,One,2014,Anthriscus sylvestris
Farm7,ELS,One,2014,Anthriscus sylvestris
Farm7,ELS,One,2014,Anthriscus sylvestris
Farm7,ELS,Three,2013,Arctium minus
Farm7,ELS,Three,2014,Arctium minus
Farm7,ELS,Three,2013,Artemisia vulgaris
Farm7,ELS,One,2013,Bellis perennis
Farm7,ELS,One,2013,Bellis perennis
Farm7,ELS,One,2014,Bellis perennis
Farm7,ELS,One,2014,Bellis perennis
Farm7,ELS,One,2013,Bryonia dioica
Farm7,ELS,Two,2013,Bryonia dioica
Farm7,ELS,Two,2014,Bryonia dioica
Farm7,ELS,Three,2014,Bryonia dioica
Farm7,ELS,Two,2014,Carduus nutans
Farm7,ELS,One,2013,Cerastium fontanum
Farm7,ELS,Two,2013,Chaerophyllum temulum
Farm7,ELS,Two,2013,Chaerophyllum temulum
Farm7,ELS,Two,2013,Chaerophyllum temulum
Farm7,ELS,Two,2014,Chaerophyllum temulum
Farm7,ELS,Two,2014,Chaerophyllum temulum
Farm7,ELS,Two,2014,Chaerophyllum temulum
Farm7,ELS,Two,2013,Cirsium arvense
Farm7,ELS,Two,2013,Cirsium arvense
Farm7,ELS,Two,2013,Cirsium arvense
Farm7,ELS,Two,2013,Cirsium arvense
Farm7,ELS,Three,2013,Cirsium arvense
Farm7,ELS,Three,2013,Cirsium arvense
Farm7,ELS,Three,2013,Cirsium arvense
Farm7,ELS,Two,2014,Cirsium arvense
Farm7,ELS,Two,2014,Cirsium arvense
Farm7,ELS,Two,2014,Cirsium arvense
Farm7,ELS,Three,2014,Cirsium arvense
Farm7,ELS,Three,2014,Cirsium arvense
Farm7,ELS,Three,2014,Cirsium arvense
Farm7,ELS,Three,2014,Cirsium arvense
Farm7,ELS,Two,2013,Cirsium vulgare
Farm7,ELS,Three,2013,Cirsium vulgare
Farm7,ELS,Three,2013,Cirsium vulgare
Farm7,ELS,Two,2014,Cirsium vulgare
Farm7,ELS,Three,2014,Cirsium vulgare
Farm7,ELS,Three,2013,Clematis vitalba
Farm7,ELS,Three,2014,Clematis vitalba
Farm7,ELS,Three,2013,Clinopodium vulgare
Farm7,ELS,Two,2014,Clinopodium vulgare
Farm7,ELS,Three,2014,Clinopodium vulgare
Farm7,ELS,Two,2013,Convolvulus arvensis
Farm7,ELS,Three,2013,Convolvulus arvensis
Farm7,ELS,Two,2014,Convolvulus arvensis
Farm7,ELS,Two,2013,Cornus sanguinea
Farm7,ELS,Two,2013,Cornus sanguinea
Farm7,ELS,One,2013,Crataegus monogyna
Farm7,ELS,Two,2013,Crepis capillaris
Farm7,ELS,Two,2013,Crepis capillaris
Farm7,ELS,Three,2013,Crepis capillaris
