Farm,Type,Round,Date,Species,Number
Farm14,ELS,1,27/05/2014,Bombus hortorum,1
Farm14,ELS,1,27/05/2014,Bombus hortorum,1
Farm14,ELS,1,27/05/2014,Bombus hortorum,1
Farm14,ELS,1,27/05/2014,Bombus hortorum,3
Farm14,ELS,2,07/07/2014,Bombus hortorum,16
Farm14,ELS,2,07/07/2014,Bombus hortorum,2
Farm14,ELS,2,07/07/2014,Bombus hortorum,2
Farm14,ELS,2,07/07/2014,Bombus hortorum,9
Farm14,ELS,2,07/07/2014,Bombus hortorum,1
Farm14,ELS,2,07/07/2014,Bombus hortorum,1
Farm14,ELS,2,07/07/2014,Bombus hortorum,1
Farm14,ELS,2,07/07/2014,Bombus hortorum,1
Farm14,ELS,2,07/07/2014,Bombus hortorum,1
Farm14,ELS,2,07/07/2014,Bombus hortorum,1
Farm14,ELS,3,07/08/2014,Bombus hortorum,1
Farm14,ELS,2,07/07/2014,Bombus lapidarius,1
Farm14,ELS,2,07/07/2014,Bombus lapidarius,3
Farm14,ELS,2,07/07/2014,Bombus lapidarius,7
Farm14,ELS,2,07/07/2014,Bombus lapidarius,1
Farm14,ELS,2,07/07/2014,Bombus lapidarius,1
Farm14,ELS,2,07/07/2014,Bombus lapidarius,1
Farm14,ELS,2,07/07/2014,Bombus lapidarius,2
Farm14,ELS,3,07/08/2014,Bombus lapidarius,3
Farm14,ELS,3,07/08/2014,Bombus lapidarius,3
Farm14,ELS,3,07/08/2014,Bombus lapidarius,2
Farm14,ELS,3,07/08/2014,Bombus lapidarius,1
Farm14,ELS,3,07/08/2014,Bombus lapidarius,2
Farm14,ELS,3,07/08/2014,Bombus lapidarius,3
Farm14,ELS,3,07/08/2014,Bombus lapidarius,2
Farm14,ELS,3,07/08/2014,Bombus lapidarius,1
Farm14,ELS,3,07/08/2014,Bombus lapidarius,2
Farm14,ELS,3,07/08/2014,Bombus lapidarius,1
Farm14,ELS,1,27/05/2014,Bombus lapidarius,1
Farm14,ELS,1,27/05/2014,Bombus lapidarius,1
Farm14,ELS,1,27/05/2014,Bombus lapidarius,1
Farm14,ELS,1,27/05/2014,Bombus lapidarius,1
Farm14,ELS,1,27/05/2014,Bombus lapidarius,1
Farm14,ELS,1,27/05/2014,Bombus lapidarius,1
Farm14,ELS,2,07/07/2014,Bombus lucorum,1
Farm14,ELS,2,07/07/2014,Bombus lucorum,1
Farm14,ELS,3,07/08/2014,Bombus lucorum,5
Farm14,ELS,3,07/08/2014,Bombus lucorum,3
Farm14,ELS,3,07/08/2014,Bombus lucorum,1
Farm14,ELS,1,27/05/2014,Bombus pascuorum,1
Farm14,ELS,1,27/05/2014,Bombus pascuorum,1
Farm14,ELS,1,27/05/2014,Bombus pascuorum,3
Farm14,ELS,1,27/05/2014,Bombus pascuorum,2
Farm14,ELS,2,07/07/2014,Bombus pascuorum,1
Farm14,ELS,2,07/07/2014,Bombus pascuorum,6
Farm14,ELS,2,07/07/2014,Bombus pascuorum,1
Farm14,ELS,2,07/07/2014,Bombus pascuorum,3
Farm14,ELS,2,07/07/2014,Bombus pascuorum,2
Farm14,ELS,2,07/07/2014,Bombus pascuorum,4
Farm14,ELS,2,07/07/2014,Bombus pascuorum,1
Farm14,ELS,2,07/07/2014,Bombus pascuorum,2
Farm14,ELS,2,07/07/2014,Bombus pascuorum,1
Farm14,ELS,2,07/07/2014,Bombus pascuorum,3
Farm14,ELS,2,07/07/2014,Bombus pascuorum,3
Farm14,ELS,2,07/07/2014,Bombus pascuorum,1
Farm14,ELS,3,07/08/2014,Bombus pascuorum,2
Farm14,ELS,3,07/08/2014,Bombus pascuorum,1
Farm14,ELS,3,07/08/2014,Bombus pascuorum,1
Farm14,ELS,3,07/08/2014,Bombus pascuorum,1
Farm14,ELS,3,07/08/2014,Bombus pascuorum,39
Farm14,ELS,3,07/08/2014,Bombus pascuorum,2
Farm14,ELS,3,07/08/2014,Bombus pascuorum,15
Farm14,ELS,3,07/08/2014,Bombus pascuorum,2
Farm14,ELS,3,07/08/2014,Bombus pascuorum,1
Farm14,ELS,3,07/08/2014,Bombus pascuorum,10
Farm14,ELS,3,07/08/2014,Bombus pascuorum,1
Farm14,ELS,3,07/08/2014,Bombus pascuorum,1
Farm14,ELS,3,07/08/2014,Bombus pascuorum,2
Farm14,ELS,2,07/07/2014,Bombus pratorum,1
Farm14,ELS,3,07/08/2014,Bombus pratorum,1
Farm14,ELS,2,07/07/2014,Bombus rupestris,2
Farm14,ELS,1,27/05/2014,Bombus terrestris,2
Farm14,ELS,2,07/07/2014,Bombus terrestris,3
Farm14,ELS,2,07/07/2014,Bombus terrestris,1
Farm14,ELS,2,07/07/2014,Bombus terrestris,2
Farm14,ELS,3,07/08/2014,Bombus terrestris,4
Farm14,ELS,3,07/08/2014,Bombus terrestris,2
Farm14,ELS,3,07/08/2014,Bombus terrestris,4
Farm14,ELS,3,07/08/2014,Bombus terrestris,1
Farm14,ELS,3,07/08/2014,Bombus terrestris,1
Farm14,ELS,3,07/08/2014,Bombus terrestris,1
Farm14,ELS,3,07/08/2014,Bombus terrestris,2
Farm14,ELS,2,07/07/2014,Colletes daviesanus,2
Farm14,ELS,2,07/07/2014,Hylaeus communis,1
Farm14,ELS,2,07/07/2014,Hylaeus communis,1
Farm14,ELS,2,07/07/2014,Lasioglossum albipes,1
Farm14,ELS,2,07/07/2014,Lasioglossum calceatum,1
Farm14,ELS,2,07/07/2014,Lasioglossum malachurum,7
Farm14,ELS,2,07/07/2014,Lasioglossum morio,1
Farm14,ELS,2,07/07/2014,Lasioglossum morio,1
Farm14,ELS,3,07/08/2014,Lasioglossum villosulum,1
Farm14,ELS,3,07/08/2014,Melitta tricincta,14
Farm14,ELS,3,07/08/2014,Melitta tricincta,1
Farm14,ELS,3,07/08/2014,Melitta tricincta,7
Farm14,ELS,3,07/08/2014,Melitta tricincta,4
Farm14,ELS,3,07/08/2014,Melitta tricincta,2
Farm14,ELS,3,07/08/2014,Melitta tricincta,1
Farm14,ELS,3,07/08/2014,Melitta tricincta,1
Farm15,HLS,1,02/06/2013,Andrena dorsata,1
Farm15,HLS,2,01/07/2013,Andrena haemorrhoa,1
Farm15,HLS,2,22/06/2014,Andrena labialis,4
Farm15,HLS,2,01/07/2013,Bombus hortorum,1
Farm15,HLS,2,01/07/2013,Bombus hortorum,1
Farm15,HLS,3,10/08/2013,Bombus hortorum,1
Farm15,HLS,2,22/06/2014,Bombus hortorum,1
Farm15,HLS,3,03/08/2014,Bombus hortorum,1
Farm15,HLS,3,03/08/2014,Bombus hortorum,1
Farm15,HLS,2,01/07/2013,Bombus lapidarius,6
Farm15,HLS,2,01/07/2013,Bombus lapidarius,1
Farm15,HLS,2,01/07/2013,Bombus lapidarius,1
Farm15,HLS,2,01/07/2013,Bombus lapidarius,2
Farm15,HLS,2,01/07/2013,Bombus lapidarius,1
Farm15,HLS,3,10/08/2013,Bombus lapidarius,11
Farm15,HLS,3,10/08/2013,Bombus lapidarius,14
Farm15,HLS,3,10/08/2013,Bombus lapidarius,1
Farm15,HLS,3,10/08/2013,Bombus lapidarius,1
Farm15,HLS,3,10/08/2013,Bombus lapidarius,3
Farm15,HLS,3,10/08/2013,Bombus lapidarius,2
Farm15,HLS,3,10/08/2013,Bombus lapidarius,1
Farm15,HLS,3,10/08/2013,Bombus lapidarius,1
Farm15,HLS,3,10/08/2013,Bombus lapidarius,4
Farm15,HLS,3,10/08/2013,Bombus lapidarius,1
Farm15,HLS,3,10/08/2013,Bombus lapidarius,3
Farm15,HLS,3,10/08/2013,Bombus lapidarius,6
Farm15,HLS,3,10/08/2013,Bombus lapidarius,1
Farm15,HLS,3,10/08/2013,Bombus lapidarius,1
Farm15,HLS,3,10/08/2013,Bombus lapidarius,7
Farm15,HLS,3,10/08/2013,Bombus lapidarius,1
Farm15,HLS,2,22/06/2014,Bombus lapidarius,4
Farm15,HLS,2,22/06/2014,Bombus lapidarius,1
Farm15,HLS,2,22/06/2014,Bombus lapidarius,1
Farm15,HLS,2,22/06/2014,Bombus lapidarius,1
Farm15,HLS,2,22/06/2014,Bombus lapidarius,2
Farm15,HLS,2,22/06/2014,Bombus lapidarius,7
Farm15,HLS,2,22/06/2014,Bombus lapidarius,4
Farm15,HLS,2,22/06/2014,Bombus lapidarius,1
Farm15,HLS,2,22/06/2014,Bombus lapidarius,1
Farm15,HLS,2,22/06/2014,Bombus lapidarius,1
Farm15,HLS,2,22/06/2014,Bombus lapidarius,1
Farm15,HLS,3,03/08/2014,Bombus lapidarius,1
Farm15,HLS,3,03/08/2014,Bombus lapidarius,1
Farm15,HLS,3,03/08/2014,Bombus lapidarius,3
Farm15,HLS,3,03/08/2014,Bombus lapidarius,1
Farm15,HLS,3,03/08/2014,Bombus lapidarius,3
Farm15,HLS,3,03/08/2014,Bombus lapidarius,1
Farm15,HLS,3,03/08/2014,Bombus lapidarius,1
Farm15,HLS,3,03/08/2014,Bombus lapidarius,2
Farm15,HLS,3,03/08/2014,Bombus lapidarius,1
Farm15,HLS,1,16/05/2014,Bombus lapidarius,1
Farm15,HLS,1,16/05/2014,Bombus lapidarius,2
Farm15,HLS,2,01/07/2013,Bombus lucorum,1
Farm15,HLS,2,01/07/2013,Bombus lucorum,1
Farm15,HLS,3,10/08/2013,Bombus lucorum,2
Farm15,HLS,3,10/08/2013,Bombus lucorum,3
Farm15,HLS,1,16/05/2014,Bombus lucorum,1
Farm15,HLS,2,22/06/2014,Bombus lucorum,1
Farm15,HLS,3,03/08/2014,Bombus lucorum,1
Farm15,HLS,3,03/08/2014,Bombus lucorum,1
Farm15,HLS,2,01/07/2013,Bombus pascuorum,1
Farm15,HLS,2,01/07/2013,Bombus pascuorum,2
Farm15,HLS,2,01/07/2013,Bombus pascuorum,1
Farm15,HLS,2,01/07/2013,Bombus pascuorum,1
Farm15,HLS,2,01/07/2013,Bombus pascuorum,1
Farm15,HLS,2,01/07/2013,Bombus pascuorum,2
Farm15,HLS,2,01/07/2013,Bombus pascuorum,1
Farm15,HLS,3,10/08/2013,Bombus pascuorum,4
Farm15,HLS,3,10/08/2013,Bombus pascuorum,1
Farm15,HLS,3,10/08/2013,Bombus pascuorum,2
Farm15,HLS,3,10/08/2013,Bombus pascuorum,4
Farm15,HLS,3,10/08/2013,Bombus pascuorum,1
Farm15,HLS,3,10/08/2013,Bombus pascuorum,1
Farm15,HLS,3,10/08/2013,Bombus pascuorum,3
Farm15,HLS,2,22/06/2014,Bombus pascuorum,3
Farm15,HLS,2,22/06/2014,Bombus pascuorum,1
Farm15,HLS,2,22/06/2014,Bombus pascuorum,1
Farm15,HLS,2,22/06/2014,Bombus pascuorum,2
Farm15,HLS,2,22/06/2014,Bombus pascuorum,1
Farm15,HLS,2,22/06/2014,Bombus pascuorum,1
Farm15,HLS,2,22/06/2014,Bombus pascuorum,3
Farm15,HLS,2,22/06/2014,Bombus pascuorum,1
Farm15,HLS,3,03/08/2014,Bombus pascuorum,1
Farm15,HLS,3,03/08/2014,Bombus pascuorum,1
Farm15,HLS,3,03/08/2014,Bombus pascuorum,1
Farm15,HLS,3,03/08/2014,Bombus pascuorum,2
Farm15,HLS,3,03/08/2014,Bombus pascuorum,2
Farm15,HLS,3,03/08/2014,Bombus pascuorum,3
Farm15,HLS,3,03/08/2014,Bombus pascuorum,2
Farm15,HLS,3,03/08/2014,Bombus pascuorum,1
Farm15,HLS,3,03/08/2014,Bombus pascuorum,1
Farm15,HLS,3,03/08/2014,Bombus pascuorum,2
Farm15,HLS,3,03/08/2014,Bombus pascuorum,2
Farm15,HLS,3,03/08/2014,Bombus pascuorum,1
Farm15,HLS,3,03/08/2014,Bombus pascuorum,1
Farm15,HLS,3,03/08/2014,Bombus pascuorum,2
Farm15,HLS,3,03/08/2014,Bombus pascuorum,1
Farm15,HLS,3,03/08/2014,Bombus pascuorum,2
Farm15,HLS,3,03/08/2014,Bombus pascuorum,1
Farm15,HLS,2,22/06/2014,Bombus pratorum,1
Farm15,HLS,2,01/07/2013,Bombus terrestris,1
Farm15,HLS,3,10/08/2013,Bombus terrestris,2
Farm15,HLS,3,10/08/2013,Bombus terrestris,1
Farm15,HLS,3,10/08/2013,Bombus terrestris,1
Farm15,HLS,3,10/08/2013,Bombus terrestris,2
Farm15,HLS,3,10/08/2013,Bombus terrestris,1
Farm15,HLS,3,10/08/2013,Bombus terrestris,1
Farm15,HLS,3,10/08/2013,Bombus terrestris,2
Farm15,HLS,3,10/08/2013,Bombus terrestris,1
Farm15,HLS,3,10/08/2013,Bombus terrestris,1
Farm15,HLS,2,22/06/2014,Bombus terrestris,3
Farm15,HLS,2,22/06/2014,Bombus terrestris,1
Farm15,HLS,2,22/06/2014,Bombus terrestris,1
Farm15,HLS,2,22/06/2014,Bombus terrestris,1
Farm15,HLS,2,22/06/2014,Bombus terrestris,1
Farm15,HLS,2,22/06/2014,Bombus terrestris,1
Farm15,HLS,2,22/06/2014,Bombus terrestris,1
Farm15,HLS,2,22/06/2014,Bombus terrestris,1
Farm15,HLS,3,03/08/2014,Bombus terrestris,3
Farm15,HLS,3,03/08/2014,Bombus terrestris,4
Farm15,HLS,3,03/08/2014,Bombus terrestris,1
Farm15,HLS,3,10/08/2013,Bombus vestalis,1
Farm15,HLS,2,22/06/2014,Bombus vestalis,1
Farm15,HLS,2,22/06/2014,Bombus vestalis,1
Farm15,HLS,3,03/08/2014,Bombus vestalis,1
Farm15,HLS,2,22/06/2014,Halictus rubicundus,1
Farm15,HLS,3,03/08/2014,Lasioglossum calceatum,1
Farm15,HLS,3,03/08/2014,Lasioglossum calceatum,1
Farm15,HLS,3,03/08/2014,Lasioglossum leucozonium,1
Farm15,HLS,3,03/08/2014,Lasioglossum leucozonium,1
Farm15,HLS,2,22/06/2014,Lasioglossum malachurum,3
Farm15,HLS,2,22/06/2014,Lasioglossum malachurum,1
Farm15,HLS,2,22/06/2014,Lasioglossum malachurum,1
Farm15,HLS,2,22/06/2014,Lasioglossum malachurum,1
Farm15,HLS,3,03/08/2014,Lasioglossum malachurum,3
Farm15,HLS,3,03/08/2014,Lasioglossum morio,1
Farm15,HLS,2,01/07/2013,Lasioglossum pauxillum,1
Farm15,HLS,2,01/07/2013,Lasioglossum pauxillum,15
Farm15,HLS,2,22/06/2014,Lasioglossum pauxillum,2
Farm15,HLS,2,22/06/2014,Lasioglossum pauxillum,1
Farm15,HLS,3,03/08/2014,Lasioglossum pauxillum,1
Farm15,HLS,1,16/05/2014,Lasioglossum puncticolle,2
Farm15,HLS,1,16/05/2014,Lasioglossum puncticolle,1
Farm15,HLS,2,22/06/2014,Lasioglossum puncticolle,1
Farm15,HLS,1,02/06/2013,Lasioglossum villosulum,1
Farm15,HLS,2,22/06/2014,Lasioglossum zonulum,1
Farm15,HLS,2,22/06/2014,Lasioglossum zonulum,1
Farm15,HLS,2,22/06/2014,Lasioglossum zonulum,2
Farm15,HLS,2,22/06/2014,Megachile willughbiella,1
Farm15,HLS,1,16/05/2014,Nomada fabriciana,1
Farm15,HLS,1,02/06/2013,Nomada flava/panzeri,1
Farm15,HLS,1,02/06/2013,Nomada flava/panzeri,1
Farm15,HLS,1,16/05/2014,Nomada flava/panzeri,1
Farm15,HLS,1,16/05/2014,Nomada flava/panzeri,1
Farm15,HLS,1,16/05/2014,Nomada flavoguttata,1
Farm15,HLS,1,16/05/2014,Nomada goodeniana,1
Farm15,HLS,1,16/05/2014,Nomada goodeniana,1
Farm16,HLS,3,04/08/2013,Andrena bicolor,1
Farm16,HLS,2,07/07/2013,Andrena carantonica,1
Farm16,HLS,1,25/05/2013,Andrena chrysosceles,1
Farm16,HLS,2,07/07/2013,Andrena cineraria,1
Farm16,HLS,3,04/08/2013,Andrena dorsata,1
Farm16,HLS,1,25/05/2013,Andrena dorsata,1
Farm16,HLS,2,07/07/2013,Andrena dorsata,1
Farm16,HLS,2,07/07/2013,Andrena flavipes,1
Farm16,HLS,1,25/05/2013,Andrena nigroaenea,1
Farm16,HLS,1,25/05/2013,Andrena nitida,1
Farm16,HLS,1,25/05/2013,Andrena nitida,1
Farm16,HLS,1,25/05/2013,Andrena nitida,1
Farm16,HLS,2,07/07/2013,Bombus barbutellus,1
Farm16,HLS,2,07/07/2013,Bombus hortorum,1
Farm16,HLS,2,07/07/2013,Bombus hortorum,1
Farm16,HLS,2,07/07/2013,Bombus hortorum,1
Farm16,HLS,2,07/07/2013,Bombus hortorum,1
Farm16,HLS,2,07/07/2013,Bombus hortorum,1
Farm16,HLS,3,04/08/2013,Bombus hortorum,1
Farm16,HLS,3,04/08/2013,Bombus hortorum,1
Farm16,HLS,3,04/08/2013,Bombus hortorum,2
Farm16,HLS,3,04/08/2013,Bombus hortorum,1
Farm16,HLS,3,04/08/2013,Bombus hortorum,1
Farm16,HLS,2,07/07/2013,Bombus hypnorum,1
Farm16,HLS,2,07/07/2013,Bombus hypnorum,1
Farm16,HLS,3,04/08/2013,Bombus hypnorum,1
Farm16,HLS,3,04/08/2013,Bombus hypnorum,2
Farm16,HLS,3,04/08/2013,Bombus hypnorum,1
Farm16,HLS,1,25/05/2013,Bombus lapidarius,1
Farm16,HLS,1,25/05/2013,Bombus lapidarius,1
Farm16,HLS,1,25/05/2013,Bombus lapidarius,1
Farm16,HLS,1,25/05/2013,Bombus lapidarius,1
Farm16,HLS,1,25/05/2013,Bombus lapidarius,1
Farm16,HLS,2,07/07/2013,Bombus lapidarius,2
Farm16,HLS,2,07/07/2013,Bombus lapidarius,1
Farm16,HLS,2,07/07/2013,Bombus lapidarius,1
Farm16,HLS,2,07/07/2013,Bombus lapidarius,1
Farm16,HLS,2,07/07/2013,Bombus lapidarius,1
Farm16,HLS,2,07/07/2013,Bombus lapidarius,1
Farm16,HLS,2,07/07/2013,Bombus lapidarius,1
Farm16,HLS,2,07/07/2013,Bombus lapidarius,2
Farm16,HLS,2,07/07/2013,Bombus lapidarius,1
Farm16,HLS,2,07/07/2013,Bombus lapidarius,1
Farm16,HLS,2,07/07/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,6
Farm16,HLS,3,04/08/2013,Bombus lapidarius,12
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,2
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,2
Farm16,HLS,3,04/08/2013,Bombus lapidarius,3
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,3
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,3
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,6
Farm16,HLS,3,04/08/2013,Bombus lapidarius,3
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,3,04/08/2013,Bombus lapidarius,1
Farm16,HLS,2,07/07/2013,Bombus lucorum,1
Farm16,HLS,3,04/08/2013,Bombus lucorum,1
Farm16,HLS,3,04/08/2013,Bombus lucorum,1
Farm16,HLS,1,25/05/2013,Bombus pascuorum,1
Farm16,HLS,2,07/07/2013,Bombus pascuorum,1
Farm16,HLS,2,07/07/2013,Bombus pascuorum,1
Farm16,HLS,2,07/07/2013,Bombus pascuorum,1
Farm16,HLS,2,07/07/2013,Bombus pascuorum,1
Farm16,HLS,2,07/07/2013,Bombus pascuorum,1
Farm16,HLS,2,07/07/2013,Bombus pascuorum,1
Farm16,HLS,3,04/08/2013,Bombus pascuorum,4
Farm16,HLS,3,04/08/2013,Bombus pascuorum,2
Farm16,HLS,3,04/08/2013,Bombus pascuorum,2
Farm16,HLS,3,04/08/2013,Bombus pascuorum,6
Farm16,HLS,3,04/08/2013,Bombus pascuorum,1
Farm16,HLS,3,04/08/2013,Bombus pascuorum,1
Farm16,HLS,3,04/08/2013,Bombus pascuorum,2
Farm16,HLS,3,04/08/2013,Bombus pascuorum,2
Farm16,HLS,3,04/08/2013,Bombus pascuorum,3
Farm16,HLS,3,04/08/2013,Bombus pascuorum,1
Farm16,HLS,3,04/08/2013,Bombus pascuorum,3
Farm16,HLS,3,04/08/2013,Bombus pascuorum,3
Farm16,HLS,3,04/08/2013,Bombus pascuorum,1
Farm16,HLS,3,04/08/2013,Bombus pascuorum,4
Farm16,HLS,3,04/08/2013,Bombus pascuorum,2
Farm16,HLS,3,04/08/2013,Bombus pascuorum,3
Farm16,HLS,3,04/08/2013,Bombus pascuorum,1
Farm16,HLS,3,04/08/2013,Bombus pascuorum,2
Farm16,HLS,3,04/08/2013,Bombus pascuorum,6
Farm16,HLS,3,04/08/2013,Bombus pascuorum,2
Farm16,HLS,3,04/08/2013,Bombus pascuorum,1
Farm16,HLS,3,04/08/2013,Bombus pascuorum,3
Farm16,HLS,3,04/08/2013,Bombus pascuorum,6
Farm16,HLS,3,04/08/2013,Bombus pascuorum,4
Farm16,HLS,3,04/08/2013,Bombus pascuorum,6
Farm16,HLS,3,04/08/2013,Bombus pascuorum,4
Farm16,HLS,3,04/08/2013,Bombus pascuorum,1
Farm16,HLS,3,04/08/2013,Bombus pascuorum,3
Farm16,HLS,3,04/08/2013,Bombus pascuorum,1
Farm16,HLS,3,04/08/2013,Bombus pascuorum,1
Farm16,HLS,3,04/08/2013,Bombus pascuorum,1
Farm16,HLS,1,25/05/2013,Bombus pratorum,1
Farm16,HLS,2,07/07/2013,Bombus pratorum,1
Farm16,HLS,3,04/08/2013,Bombus ruderatus,1
Farm16,HLS,3,04/08/2013,Bombus ruderatus,1
Farm16,HLS,1,25/05/2013,Bombus terrestris,1
Farm16,HLS,2,07/07/2013,Bombus terrestris,6
Farm16,HLS,2,07/07/2013,Bombus terrestris,1
Farm16,HLS,2,07/07/2013,Bombus terrestris,1
Farm16,HLS,2,07/07/2013,Bombus terrestris,1
Farm16,HLS,2,07/07/2013,Bombus terrestris,1
Farm16,HLS,2,07/07/2013,Bombus terrestris,2
Farm16,HLS,2,07/07/2013,Bombus terrestris,1
Farm16,HLS,2,07/07/2013,Bombus terrestris,1
Farm16,HLS,2,07/07/2013,Bombus terrestris,1
Farm16,HLS,3,04/08/2013,Bombus terrestris,2
Farm16,HLS,3,04/08/2013,Bombus terrestris,1
Farm16,HLS,3,04/08/2013,Bombus terrestris,2
Farm16,HLS,3,04/08/2013,Bombus terrestris,1
Farm16,HLS,3,04/08/2013,Bombus terrestris,1
Farm16,HLS,3,04/08/2013,Bombus terrestris,4
Farm16,HLS,3,04/08/2013,Bombus terrestris,1
Farm16,HLS,3,04/08/2013,Bombus terrestris,1
Farm16,HLS,3,04/08/2013,Bombus vestalis,1
Farm16,HLS,3,04/08/2013,Bombus vestalis,1
Farm16,HLS,3,04/08/2013,Hoplitis claviventris,1
Farm16,HLS,3,04/08/2013,Lasioglossum calceatum,3
Farm16,HLS,3,04/08/2013,Lasioglossum calceatum,1
Farm16,HLS,3,04/08/2013,Lasioglossum leucozonium,3
Farm16,HLS,1,25/05/2013,Lasioglossum malachurum,1
Farm16,HLS,3,04/08/2013,Lasioglossum malachurum,11
Farm16,HLS,3,04/08/2013,Lasioglossum malachurum,1
Farm16,HLS,1,25/05/2013,Lasioglossum xanthopus,1
Farm16,HLS,2,07/07/2013,Megachile centuncularis,1
Farm16,HLS,1,25/05/2013,Nomada flava/panzeri,1
Farm16,HLS,1,25/05/2013,Nomada goodeniana,1
Farm16,HLS,1,25/05/2013,Nomada goodeniana,1
Farm16,HLS,1,25/05/2013,Nomada goodeniana,1
Farm5,ELS,3,04/08/2014,Andrena flavipes,1
Farm5,ELS,2,26/06/2013,Andrena florea,2
Farm5,ELS,1,18/05/2014,Andrena florea,1
Farm5,ELS,3,04/08/2014,Andrena minutula,1
Farm5,ELS,2,24/06/2014,Anthophora furcata,1
Farm5,ELS,2,26/06/2013,Bombus hortorum,1
Farm5,ELS,2,26/06/2013,Bombus hortorum,1
Farm5,ELS,2,26/06/2013,Bombus hortorum,1
Farm5,ELS,2,26/06/2013,Bombus hortorum,1
Farm5,ELS,3,09/08/2013,Bombus hortorum,2
Farm5,ELS,2,24/06/2014,Bombus hortorum,1
Farm5,ELS,3,04/08/2014,Bombus hortorum,1
Farm5,ELS,2,26/06/2013,Bombus hypnorum,1
Farm5,ELS,2,26/06/2013,Bombus hypnorum,1
Farm5,ELS,2,26/06/2013,Bombus lapidarius,1
Farm5,ELS,2,26/06/2013,Bombus lapidarius,3
Farm5,ELS,2,26/06/2013,Bombus lapidarius,3
Farm5,ELS,3,09/08/2013,Bombus lapidarius,1
Farm5,ELS,3,09/08/2013,Bombus lapidarius,3
Farm5,ELS,3,09/08/2013,Bombus lapidarius,5
Farm5,ELS,3,09/08/2013,Bombus lapidarius,2
Farm5,ELS,3,09/08/2013,Bombus lapidarius,1
Farm5,ELS,3,09/08/2013,Bombus lapidarius,1
Farm5,ELS,3,09/08/2013,Bombus lapidarius,2
Farm5,ELS,3,09/08/2013,Bombus lapidarius,2
Farm5,ELS,3,09/08/2013,Bombus lapidarius,2
Farm5,ELS,3,09/08/2013,Bombus lapidarius,4
Farm5,ELS,3,09/08/2013,Bombus lapidarius,1
Farm5,ELS,3,09/08/2013,Bombus lapidarius,1
Farm5,ELS,3,09/08/2013,Bombus lapidarius,1
Farm5,ELS,2,24/06/2014,Bombus lapidarius,1
Farm5,ELS,2,24/06/2014,Bombus lapidarius,1
Farm5,ELS,3,04/08/2014,Bombus lapidarius,3
Farm5,ELS,3,04/08/2014,Bombus lapidarius,3
Farm5,ELS,3,04/08/2014,Bombus lapidarius,1
Farm5,ELS,3,04/08/2014,Bombus lapidarius,1
Farm5,ELS,3,04/08/2014,Bombus lapidarius,2
Farm5,ELS,3,04/08/2014,Bombus lapidarius,2
Farm5,ELS,3,04/08/2014,Bombus lapidarius,2
Farm5,ELS,3,09/08/2013,Bombus lucorum,5
Farm5,ELS,3,09/08/2013,Bombus lucorum,6
Farm5,ELS,3,09/08/2013,Bombus lucorum,1
Farm5,ELS,3,09/08/2013,Bombus lucorum,1
Farm5,ELS,3,09/08/2013,Bombus lucorum,1
Farm5,ELS,3,04/08/2014,Bombus lucorum,1
Farm5,ELS,3,04/08/2014,Bombus lucorum,1
Farm5,ELS,3,04/08/2014,Bombus lucorum,1
Farm5,ELS,2,24/06/2014,Bombus lucorum,1
Farm5,ELS,1,31/05/2013,Bombus pascuorum,1
Farm5,ELS,1,31/05/2013,Bombus pascuorum,2
Farm5,ELS,1,31/05/2013,Bombus pascuorum,1
Farm5,ELS,2,26/06/2013,Bombus pascuorum,2
Farm5,ELS,2,26/06/2013,Bombus pascuorum,4
Farm5,ELS,2,26/06/2013,Bombus pascuorum,1
Farm5,ELS,2,26/06/2013,Bombus pascuorum,1
Farm5,ELS,2,26/06/2013,Bombus pascuorum,1
Farm5,ELS,2,26/06/2013,Bombus pascuorum,1
Farm5,ELS,2,26/06/2013,Bombus pascuorum,1
Farm5,ELS,2,26/06/2013,Bombus pascuorum,1
Farm5,ELS,2,26/06/2013,Bombus pascuorum,4
Farm5,ELS,2,26/06/2013,Bombus pascuorum,1
